t,roll,pitch,yaw
11.9102,4.5398254,-6.99083001,-145.615804
11.9152,4.55724905,-6.94539445,-145.52585
11.9202,4.5745581,-6.89972971,-145.435895
11.9252,4.59174683,-6.85389309,-145.345941
11.9302,4.60882671,-6.80788458,-145.255986
11.9352,4.62578626,-6.76170418,-145.166032
11.9402,4.64263695,-6.71535189,-145.076078
11.9452,4.65936731,-6.66882772,-144.986123
11.9502,4.67597736,-6.62218896,-144.896169
11.9552,4.69247855,-6.57532101,-144.805642
11.9602,4.70885941,-6.52833847,-144.715687
11.9652,4.72511995,-6.48112675,-144.625733
11.9702,4.7412659,-6.43380043,-144.535778
11.9752,4.75729153,-6.38630223,-144.445824
11.9802,4.77319684,-6.33868944,-144.35587
11.9852,4.78898183,-6.29084746,-144.265915
11.9902,4.80465222,-6.24289089,-144.175961
11.9952,4.82019657,-6.19476244,-144.086007
12.0002,4.83562632,-6.1464621,-143.996052
12.0052,4.85093002,-6.09804716,-143.906098
12.0102,4.86611341,-6.04946034,-143.816143
12.0152,4.88117647,-6.00070163,-143.725616
12.0202,4.89611921,-5.95182833,-143.635662
12.0252,4.9109359,-5.90278314,-143.545707
12.0302,4.92563226,-5.85362336,-143.455753
12.0352,4.94020831,-5.8042917,-143.365799
12.0402,4.95465831,-5.75478814,-143.275844
12.0452,4.96898225,-5.70518719,-143.18589
12.0502,4.98318014,-5.6554258,-143.095936
12.0552,4.99725772,-5.60552118,-143.005981
12.0602,5.01120924,-5.55547904,-142.916027
12.0652,5.02503471,-5.50529367,-142.826072
12.0702,5.03873986,-5.45497652,-142.736118
12.0752,5.05231323,-5.40451612,-142.645591
12.0802,5.06576055,-5.35392395,-142.555636
12.0852,5.07908182,-5.30319999,-142.465682
12.0902,5.09227704,-5.25234426,-142.375728
12.0952,5.10534621,-5.20135102,-142.285773
12.1002,5.11828359,-5.15023172,-142.195819
12.1052,5.13109493,-5.09898637,-142.105864
12.1102,5.14378022,-5.04760925,-142.01591
12.1152,5.15633372,-4.99610607,-141.925956
12.1202,5.16876118,-4.94448257,-141.836001
12.1252,5.18105685,-4.89273303,-141.746047
12.1302,5.19322647,-4.84085743,-141.656093
12.1352,5.20526432,-4.78886724,-141.565565
12.1402,5.21717038,-4.73675099,-141.475611
12.1452,5.22894466,-4.68452016,-141.385656
12.1502,5.2405929,-4.63216901,-141.295702
12.1552,5.25210935,-4.57970326,-141.205748
12.1602,5.26349402,-4.52712865,-141.115793
12.1652,5.27474691,-4.47443373,-141.025839
12.1702,5.28586229,-4.42162993,-140.935885
12.1752,5.29685162,-4.36871155,-140.84593
12.1802,5.30770917,-4.31569004,-140.755976
12.1852,5.31842921,-4.26255966,-140.666022
12.1902,5.3290232,-4.20932042,-140.576067
12.1952,5.33947968,-4.15597805,-140.48554
12.2002,5.34980438,-4.10252682,-140.395585
12.2052,5.35999157,-4.04897818,-140.305631
12.2102,5.37004698,-3.99532641,-140.215677
12.2152,5.37997061,-3.94157724,-140.125722
12.2202,5.38975673,-3.88772494,-140.035768
12.2252,5.39940534,-3.83377523,-139.945814
12.2302,5.40892217,-3.77973385,-139.855859
12.2352,5.41830722,-3.72559507,-139.765905
12.2402,5.42755475,-3.67136461,-139.67595
12.2452,5.43666478,-3.61704248,-139.585996
12.2502,5.4456373,-3.56262868,-139.496042
12.2552,5.45447804,-3.50812894,-139.405514
12.2602,5.46318127,-3.45353752,-139.31556
12.2652,5.47174699,-3.39886588,-139.225606
12.2702,5.4801752,-3.34410258,-139.135651
12.2752,5.4884659,-3.28925906,-139.045697
12.2802,5.49661909,-3.23432959,-138.955742
12.2852,5.5046405,-3.17932564,-138.865788
12.2902,5.51251867,-3.12423575,-138.775834
12.2952,5.52025933,-3.06907137,-138.685879
12.3002,5.52786248,-3.01382678,-138.595925
12.3052,5.53532812,-2.95851344,-138.505971
12.3102,5.54265625,-2.90311988,-138.416016
12.3152,5.54984687,-2.84765756,-138.325489
12.3202,5.55689425,-2.79212076,-138.235535
12.3252,5.56380412,-2.73651521,-138.14558
12.3302,5.57057648,-2.6808409,-138.055626
12.3352,5.57721133,-2.62510356,-137.965671
12.3402,5.58370294,-2.56929747,-137.875717
12.3452,5.59005705,-2.51342836,-137.785763
12.3502,5.59626791,-2.45749622,-137.695808
12.3552,5.60234699,-2.40150105,-137.605854
12.3602,5.6082771,-2.34544286,-137.5159
12.3652,5.61406971,-2.2893331,-137.425945
12.3702,5.6197248,-2.23316032,-137.335991
12.3752,5.62523666,-2.17693597,-137.245463
12.3802,5.630611,-2.12065433,-137.155509
12.3852,5.6358421,-2.06432112,-137.065555
12.3902,5.64092997,-2.00793634,-136.9756
12.3952,5.64588032,-1.9515,-136.885646
12.4002,5.65068744,-1.89501782,-136.795692
12.4052,5.65535705,-1.83848407,-136.705737
12.4102,5.65988341,-1.78190449,-136.615783
12.4152,5.66426654,-1.7252848,-136.525828
12.4202,5.66850643,-1.66861927,-136.435874
12.4252,5.67260881,-1.61191364,-136.34592
12.4302,5.67656794,-1.55516217,-136.255965
12.4352,5.68038384,-1.49837632,-136.165438
12.4402,5.68406223,-1.4415561,-136.075484
12.4452,5.68759165,-1.38469576,-135.985529
12.4502,5.69098356,-1.32780105,-135.895575
12.4552,5.69423223,-1.27087197,-135.80562
12.4602,5.69733766,-1.21391423,-135.715666
12.4652,5.70029986,-1.15692212,-135.625712
12.4702,5.70312454,-1.09990709,-135.535757
12.4752,5.70580025,-1.04285768,-135.445803
12.4802,5.70833845,-0.985785354,-135.355849
12.4852,5.71073342,-0.928690109,-135.265894
12.4902,5.71297941,-0.871571946,-135.17594
12.4952,5.7150879,-0.814430865,-135.085985
12.5002,5.71705314,-0.757266865,-134.995458
12.5052,5.71887515,-0.700085677,-134.905504
12.5102,5.72055391,-0.642887299,-134.815549
12.5152,5.72208944,-0.585671734,-134.725595
12.5202,5.72348173,-0.528443563,-134.635641
12.5252,5.72473078,-0.471201068,-134.545686
12.5302,5.72583659,-0.413946541,-134.455732
12.5352,5.72679915,-0.3566817,-134.365778
12.5402,5.72762421,-0.299408266,-134.275823
12.5452,5.7283003,-0.242127383,-134.185869
12.5502,5.72883315,-0.184840197,-134.095914
12.5552,5.72922277,-0.127548428,-134.00596
12.5602,5.72946914,-0.0702537936,-133.915433
12.5652,5.72957227,-0.0129569823,-133.825478
12.5702,5.72953789,0.0443400009,-133.735524
12.5752,5.72935455,0.101635838,-133.64557
12.5802,5.72902796,0.158929326,-133.555615
12.5852,5.72855814,0.216218804,-133.465661
12.5902,5.72794507,0.273502552,-133.375706
12.5952,5.72718877,0.330779424,-133.285752
12.6002,5.72628922,0.388048275,-133.195798
12.6052,5.72525217,0.445307386,-133.105843
12.6102,5.72406615,0.50255561,-133.015889
12.6152,5.72273688,0.55979123,-132.925935
12.6202,5.72126438,0.617012525,-132.835407
12.6252,5.71965437,0.674216632,-132.745453
12.6302,5.71789539,0.73140928,-132.655498
12.6352,5.71599317,0.788579009,-132.565544
12.6402,5.71395344,0.845731549,-132.47559
12.6452,5.71176474,0.902861172,-132.385635
12.6502,5.70943853,0.959967876,-132.295681
12.6552,5.70696909,1.01705166,-132.205727
12.6602,5.70435067,1.0741068,-132.115772
12.6652,5.70159474,1.13113902,-132.025818
12.6702,5.69869557,1.18814259,-131.935864
12.6752,5.69565317,1.24511751,-131.845909
12.6802,5.69247325,1.30205806,-131.755382
12.6852,5.68914437,1.35896996,-131.665427
12.6902,5.68567797,1.41584175,-131.575473
12.6952,5.68206261,1.47268489,-131.485519
12.7002,5.67830974,1.52948793,-131.395564
12.7052,5.67441935,1.58625086,-131.30561
12.7102,5.67038,1.64297941,-131.215656
12.7152,5.66620314,1.69966212,-131.125701
12.7202,5.66188304,1.75630473,-131.035747
12.7252,5.65741969,1.8129015,-130.945792
12.7302,5.65281884,1.86945244,-130.855838
12.7352,5.64807475,1.92595754,-130.765884
12.7402,5.64318742,1.9824168,-130.675356
12.7452,5.63816258,2.03882449,-130.585402
12.7502,5.6329945,2.09518062,-130.495448
12.7552,5.62768318,2.15148519,-130.405493
12.7602,5.62223436,2.20773818,-130.315539
12.7652,5.61664802,2.26393388,-130.225584
12.7702,5.61091844,2.32007229,-130.13563
12.7752,5.60504562,2.3761534,-130.045676
12.7802,5.59903529,2.43217721,-129.955721
12.7852,5.59288173,2.488138,-129.865767
12.7902,5.58659638,2.54403576,-129.775813
12.7952,5.58016206,2.5998705,-129.685858
12.8002,5.57359597,2.65564221,-129.595331
12.8052,5.56688663,2.71134517,-129.505377
12.8102,5.56003979,2.76697937,-129.415422
12.8152,5.5530497,2.82255055,-129.325468
12.8202,5.54592211,2.87804724,-129.235513
12.8252,5.53866273,2.93346945,-129.145559
12.8302,5.53125439,2.98881717,-129.055605
12.8352,5.52371426,3.04409614,-128.96565
12.8402,5.51603663,3.0992949,-128.875696
12.8452,5.50822148,3.15441917,-128.785742
12.8502,5.5002631,3.20946322,-128.695787
12.8552,5.49217294,3.26442707,-128.605833
12.8602,5.48393953,3.31931069,-128.515305
12.8652,5.47557435,3.37410838,-128.425351
12.8702,5.46707165,3.42882012,-128.335397
12.8752,5.45843145,3.48345164,-128.245442
12.8802,5.44965374,3.5379915,-128.155488
12.8852,5.44073851,3.59244541,-128.065534
12.8902,5.43169151,3.64680764,-127.975579
12.8952,5.422507,3.70108393,-127.885625
12.9002,5.41318497,3.75526282,-127.79567
12.9052,5.40373117,3.80934431,-127.705716
12.9102,5.39413986,3.86333985,-127.615762
12.9152,5.38441103,3.91723226,-127.525807
12.9202,5.37455043,3.97102727,-127.43528
12.9252,5.36455804,4.02472488,-127.345326
12.9302,5.35442815,4.07831935,-127.255371
12.9352,5.34416648,4.13181642,-127.165417
12.9402,5.33376729,4.18520463,-127.075462
12.9452,5.32323633,4.23849543,-126.985508
12.9502,5.31257358,4.29167165,-126.895554
12.9552,5.30177906,4.34474473,-126.805599
12.9602,5.29085275,4.39770895,-126.715645
12.9652,5.27978894,4.4505643,-126.625691
12.9702,5.26859907,4.5033108,-126.535736
12.9752,5.2572717,4.55593697,-126.445782
12.9802,5.24581827,4.60845428,-126.355255
12.9852,5.23423306,4.660857,-126.2653
12.9902,5.22251035,4.71314513,-126.175346
12.9952,5.21066158,4.76530721,-126.085391
13.0002,5.19868676,4.81736043,-125.995437
13.0052,5.18657443,4.86928759,-125.905483
13.0103,5.17433606,4.92108871,-125.815528
13.0153,5.16197163,4.97277523,-125.725574
13.0203,5.14947542,5.02432997,-125.63562
13.0253,5.13684743,5.0757644,-125.545665
13.0303,5.12409339,5.12707277,-125.455711
13.0353,5.11121329,5.17824936,-125.365756
13.0403,5.09820142,5.2292999,-125.275229
13.0453,5.0850635,5.28021293,-125.185275
13.0503,5.07179953,5.33099991,-125.09532
13.0553,5.0584095,5.38165511,-125.005366
13.0603,5.04489343,5.43217279,-124.915412
13.0653,5.0312513,5.48255297,-124.825457
13.0703,5.0174774,5.53279564,-124.735503
13.0753,5.00358317,5.58290653,-124.645548
13.0803,4.98956289,5.63287418,-124.555594
13.0853,4.9754223,5.68269859,-124.46564
13.0903,4.96114992,5.73238549,-124.375685
13.0953,4.94675722,5.78194634,-124.285731
13.1003,4.93223847,5.83133531,-124.195204
13.1053,4.91759939,5.88055238,-124.105249
13.1103,4.90283427,5.92965486,-124.015295
13.1153,4.88794883,5.97864276,-123.925341
13.1203,4.87294306,6.02745876,-123.835386
13.1253,4.85781125,6.07610288,-123.745432
13.1303,4.84256484,6.12457511,-123.655477
13.1353,4.82719238,6.17293275,-123.565523
13.1403,4.8116996,6.2211185,-123.475569
13.1453,4.7960865,6.26918966,-123.385614
13.1503,4.78035308,6.31708893,-123.29566
13.1553,4.76449934,6.36475902,-123.205706
13.1603,4.74852528,6.41237181,-123.115178
13.1653,4.73243662,6.45975542,-123.025224
13.1703,4.71622765,6.50702444,-122.935269
13.1753,4.69989835,6.55406427,-122.845315
13.1803,4.68345446,6.60098952,-122.755361
13.1853,4.66689598,6.64774287,-122.665406
13.1903,4.65021718,6.69432434,-122.575452
13.1953,4.63342378,6.74073393,-122.485498
13.2003,4.61651007,6.78702892,-122.395543
13.2053,4.59948749,6.83309472,-122.305589
13.2103,4.5823446,6.87898864,-122.215634
13.2153,4.56509284,6.92476797,-122.12568
13.2203,4.54772076,6.97031812,-122.035153
13.2253,4.53023981,7.01569637,-121.945198
13.2303,4.51264428,7.06090274,-121.855244
13.2353,4.49493416,7.10593723,-121.76529
13.2403,4.47710944,7.15079982,-121.675335
13.2453,4.45917586,7.19549053,-121.585381
13.2503,4.44113342,7.24000935,-121.495426
13.2553,4.42297638,7.28429899,-121.405472
13.2603,4.40471049,7.32847404,-121.315518
13.2653,4.38633573,7.3724199,-121.225563
13.2703,4.36784639,7.41619388,-121.135609
13.2753,4.3492539,7.45979596,-121.045655
13.2803,4.33054683,7.50316887,-120.955127
13.2853,4.31173663,7.54636989,-120.865173
13.2903,4.29281756,7.58939902,-120.775219
13.2953,4.27378963,7.63225626,-120.685264
13.3003,4.25465284,7.67488432,-120.59531
13.3053,4.23541292,7.7173405,-120.505355
13.3103,4.21606413,7.75962478,-120.415401
13.3153,4.19661222,7.80167988,-120.325447
13.3203,4.17705717,7.8435058,-120.235492
13.3253,4.15739899,7.88521713,-120.145538
13.3303,4.13763194,7.92669928,-120.055584
13.3353,4.11776176,7.96795224,-119.965629
13.3403,4.09778846,8.00903331,-119.875102
13.3453,4.07771774,8.0499425,-119.785147
13.3503,4.05753817,8.0906225,-119.695193
13.3553,4.03726119,8.13107332,-119.605239
13.3603,4.01688681,8.17135226,-119.515284
13.3653,3.99640357,8.21140201,-119.42533
13.3703,3.97582866,8.25127987,-119.335376
13.3753,3.95515061,8.29092855,-119.245421
13.3803,3.93436943,8.33034805,-119.155467
13.3853,3.91349658,8.36959566,-119.065512
13.3903,3.89252059,8.40867138,-118.975558
13.3953,3.87145294,8.44746062,-118.885604
13.4003,3.85028215,8.48607798,-118.795076
13.4053,3.82901968,8.52446615,-118.705122
13.4103,3.80765981,8.56268243,-118.615168
13.4153,3.78620827,8.60061224,-118.525213
13.4203,3.76465933,8.63837016,-118.435259
13.4253,3.74301299,8.67589889,-118.345304
13.4303,3.72127497,8.71325574,-118.25535
13.4353,3.69944528,8.75032611,-118.165396
13.4403,3.67752391,8.7872246,-118.075441
13.4453,3.65551087,8.82389389,-117.985487
13.4503,3.63340616,8.86033401,-117.895533
13.4553,3.61120404,8.89654494,-117.805578
13.4603,3.58892172,8.93258399,-117.715051
13.4653,3.56654198,8.96833656,-117.625097
13.4703,3.54407631,9.00391724,-117.535142
13.4753,3.52152469,9.03921144,-117.445188
13.4803,3.4988814,9.07433375,-117.355233
13.4853,3.47615216,9.10922688,-117.265279
13.4903,3.45333125,9.14389083,-117.175325
13.4953,3.43043013,9.17826829,-117.08537
13.5003,3.40744306,9.21247387,-116.995416
13.5053,3.38436432,9.24645027,-116.905462
13.5103,3.36120537,9.28014019,-116.815507
13.5153,3.3379662,9.31365822,-116.725553
13.5203,3.31464109,9.34694707,-116.635025
13.5253,3.29123003,9.37994944,-116.545071
13.5303,3.26773876,9.41272263,-116.455117
13.5353,3.24416728,9.44532392,-116.365162
13.5403,3.22050985,9.47763874,-116.275208
13.5453,3.19677794,9.50972438,-116.185254
13.5503,3.17296008,9.54158083,-116.095299
13.5553,3.14906774,9.57315081,-116.005345
13.5603,3.12509519,9.6045489,-115.91539
13.5653,3.10104242,9.63566051,-115.825436
13.5703,3.07691517,9.66660023,-115.735482
13.5753,3.0527077,9.69719617,-115.645527
13.5803,3.02842575,9.72762023,-115.555
13.5853,3.00406931,9.75781511,-115.465046
13.5903,2.97963839,9.78772351,-115.375091
13.5953,2.95513299,9.81740272,-115.285137
13.6003,2.9305531,9.84679546,-115.195183
13.6053,2.90589872,9.8760163,-115.105228
13.6103,2.88116986,9.90495067,-115.015274
13.6153,2.85637225,9.93359856,-114.925319
13.6203,2.83150015,9.96207456,-114.835365
13.6253,2.8065593,9.99026409,-114.745411
13.6303,2.78154969,10.0181671,-114.655456
13.6353,2.7564656,10.0458983,-114.565502
13.6403,2.73131848,10.073343,-114.474975
13.6453,2.70610261,10.1005012,-114.38502
13.6503,2.68081225,10.1274302,-114.295066
13.6553,2.65545887,10.15413,-114.205111
13.6603,2.63004246,10.1805434,-114.115157
13.6653,2.6045573,10.2067275,-114.025203
13.6703,2.57900911,10.2326252,-113.935248
13.6753,2.55339217,10.2582937,-113.845294
13.6803,2.52771793,10.2837331,-113.75534
13.6853,2.50197493,10.3088859,-113.665385
13.6903,2.47616891,10.3337523,-113.575431
13.6953,2.4503056,10.3583895,-113.485476
13.7003,2.42437926,10.3827402,-113.394949
13.7053,2.39838989,10.4068617,-113.304995
13.7103,2.37234323,10.430754,-113.21504
13.7153,2.34623354,10.4543026,-113.125086
13.7203,2.32006656,10.4776793,-113.035132
13.7253,2.29384801,10.5007122,-112.945177
13.7303,2.26756644,10.5235159,-112.855223
13.7353,2.24122757,10.5460904,-112.765268
13.7403,2.2148314,10.5683785,-112.675314
13.7453,2.18838367,10.5903801,-112.58536
13.7503,2.16187864,10.6121525,-112.495405
13.7553,2.13532205,10.6336384,-112.405451
13.7603,2.10871389,10.6548378,-112.314924
13.7653,2.08204843,10.6758081,-112.224969
13.7703,2.05533141,10.6964919,-112.135015
13.7753,2.02856282,10.7168892,-112.045061
13.7803,2.0017484,10.7370573,-111.955106
13.7853,1.97487667,10.7569389,-111.865152
13.7903,1.94795912,10.7765341,-111.775197
13.7953,1.92099572,10.7959001,-111.685243
13.8003,1.89398076,10.8149795,-111.595289
13.8053,1.86691997,10.8337726,-111.505334
13.8103,1.8398076,10.8523364,-111.41538
13.8153,1.81265513,10.8705565,-111.325426
13.8203,1.78545683,10.8885473,-111.234898
13.8253,1.75821268,10.906309,-111.144944
13.8303,1.7309227,10.9237269,-111.054989
13.8353,1.70359262,10.9409157,-110.965035
13.8403,1.67621669,10.9578179,-110.875081
13.8453,1.64880066,10.9744337,-110.785126
13.8503,1.62134452,10.990763,-110.695172
13.8553,1.59384828,11.0068631,-110.605218
13.8603,1.56631193,11.0226767,-110.515263
13.8653,1.53872974,11.0382039,-110.425309
13.8703,1.5111189,11.0534446,-110.335354
13.8753,1.48346223,11.0683988,-110.2454
13.8803,1.45577691,11.0831238,-110.154873
13.8853,1.42804575,11.097505,-110.064918
13.8903,1.40028594,11.1116571,-109.974964
13.8953,1.37248603,11.1255227,-109.88501
13.9003,1.34465747,11.1391018,-109.795055
13.9053,1.31679453,11.1523944,-109.705101
13.9103,1.28889149,11.1654578,-109.615146
13.9153,1.26096553,11.1781775,-109.525192
13.9203,1.23299946,11.190668,-109.435238
13.9253,1.20501047,11.202872,-109.345283
13.9303,1.1769871,11.2147895,-109.255329
13.9353,1.14893509,11.2264205,-109.165375
13.9403,1.12085443,11.2377651,-109.074847
13.9453,1.09274512,11.2488232,-108.984893
13.9503,1.06460716,11.2595948,-108.894939
13.9553,1.03644628,11.2701372,-108.804984
13.9603,1.00825676,11.2803359,-108.71503
13.9653,0.980044317,11.290248,-108.625075
13.9703,0.951803227,11.299931,-108.535121
13.9753,0.923539219,11.3093275,-108.445167
13.9803,0.895258022,11.3183803,-108.355212
13.9853,0.866948177,11.3272038,-108.265258
13.9903,0.838621143,11.3357409,-108.175304
13.9953,0.810271191,11.3439915,-108.085349
14.0003,0.781898321,11.3519556,-107.994822
14.0053,0.753508262,11.3596332,-107.904867
14.0103,0.725101014,11.3670244,-107.814913
14.0153,0.696670848,11.3741291,-107.724959
14.0203,0.668229223,11.3809473,-107.635004
14.0253,0.639764679,11.387479,-107.54505
14.0303,0.611288677,11.3937242,-107.455096
14.0353,0.582795485,11.3997403,-107.365141
14.0403,0.554289116,11.4054126,-107.275187
14.0453,0.525768423,11.4107984,-107.185232
14.0503,0.497233978,11.4158977,-107.095278
14.0553,0.468687502,11.4207678,-107.005324
14.0603,0.440129566,11.4252942,-106.914796
14.0653,0.411560171,11.4295341,-106.824842
14.0703,0.382980463,11.4335448,-106.734888
14.0753,0.354391588,11.4372117,-106.644933
14.0803,0.325793545,11.4405922,-106.554979
14.0853,0.297187481,11.4437434,-106.465025
14.0903,0.268573396,11.4465509,-106.37507
14.0953,0.239953581,11.4491292,-106.285116
14.1003,0.21132689,11.4513638,-106.195161
14.1053,0.182695616,11.4533118,-106.105207
14.1103,0.154059185,11.4550307,-106.015253
14.1153,0.125419317,11.4564058,-105.925298
14.1203,0.0967760102,11.4574944,-105.834771
14.1253,0.068130412,11.4583539,-105.744817
14.1303,0.0394834387,11.4588695,-105.654862
14.1353,0.010835205,11.459156,-105.564908
14.1403,-0.0178133153,11.4590987,-105.474953
14.1453,-0.0464613772,11.4587549,-105.384999
14.1503,-0.075108465,11.458182,-105.295045
14.1553,-0.10375349,11.4572652,-105.20509
14.1603,-0.132395651,11.4561193,-105.115136
14.1653,-0.161034946,11.4546296,-105.025182
14.1703,-0.189670231,11.4528535,-104.935227
14.1753,-0.21830036,11.4508481,-104.845273
14.1803,-0.246925331,11.448499,-104.754745
14.1853,-0.275544,11.4459207,-104.664791
14.1903,-0.304155794,11.4429986,-104.574837
14.1953,-0.332760139,11.43979,-104.484882
14.2003,-0.36135589,11.4363523,-104.394928
14.2053,-0.389943047,11.4325708,-104.304974
14.2103,-0.41851989,11.4285601,-104.215019
14.2153,-0.44708642,11.4242056,-104.125065
14.2203,-0.475642064,11.4196219,-104.03511
14.2253,-0.504185675,11.4146945,-103.945156
14.2303,-0.532716682,11.4095379,-103.855202
14.2353,-0.56123451,11.4040375,-103.765247
14.2403,-0.589739734,11.3983079,-103.67472
14.2453,-0.618227196,11.3922345,-103.584766
14.2503,-0.646697469,11.385932,-103.494811
14.2553,-0.675156283,11.379343,-103.404857
14.2603,-0.703597908,11.3724102,-103.314903
14.2653,-0.732022344,11.3652482,-103.224948
14.2703,-0.760423863,11.3577998,-103.134994
14.2753,-0.788808192,11.3500648,-103.045039
14.2803,-0.817175333,11.3419861,-102.955085
14.2853,-0.845519555,11.3336782,-102.865131
14.2903,-0.873846589,11.3250839,-102.775176
14.2953,-0.902150704,11.316203,-102.685222
14.3003,-0.930426171,11.3070357,-102.594695
14.3053,-0.95868445,11.2975819,-102.50474
14.3103,-0.986919811,11.2878989,-102.414786
14.3153,-1.01512652,11.2778722,-102.324831
14.3203,-1.04331032,11.2675589,-102.234877
14.3253,-1.07146546,11.2570165,-102.144923
14.3303,-1.09959196,11.2461303,-102.054968
14.3353,-1.12769554,11.2350149,-101.965014
14.3403,-1.15577047,11.223613,-101.87506
14.3453,-1.18381676,11.2118674,-101.785105
14.3503,-1.21182867,11.1998926,-101.695151
14.3553,-1.23981765,11.1876313,-101.605196
14.3603,-1.26777226,11.1751408,-101.514669
14.3653,-1.2956925,11.1623066,-101.424715
14.3703,-1.32358408,11.1491858,-101.33476
14.3753,-1.35144129,11.1358359,-101.244806
14.3803,-1.37926412,11.1221995,-101.154852
14.3853,-1.40705258,11.1082193,-101.064897
14.3903,-1.43480665,11.09401,-100.974943
14.3953,-1.46252062,11.0795715,-100.884988
14.4003,-1.49020594,11.0647891,-100.795034
14.4053,-1.51784543,11.0497204,-100.70508
14.4103,-1.54545053,11.0344224,-100.615125
14.4153,-1.57302126,11.0188379,-100.525171
14.4203,-1.60054616,11.002967,-100.434644
14.4253,-1.62803667,10.9868096,-100.344689
14.4303,-1.65548135,10.970423,-100.254735
14.4353,-1.68289165,10.9536926,-100.164781
14.4403,-1.71025039,10.9367331,-100.074826
14.4453,-1.73757474,10.919487,-99.9848718
14.4503,-1.76485326,10.9020118,-99.8949174
14.4553,-1.79208595,10.8841928,-99.804963
14.4603,-1.8192728,10.8661447,-99.7150087
14.4653,-1.84641954,10.84781,-99.6250543
14.4703,-1.87351471,10.8292462,-99.5350999
14.4753,-1.90056405,10.8103386,-99.4451455
14.4803,-1.92756755,10.7912018,-99.3546182
14.4853,-1.95451948,10.7717785,-99.2646638
14.4903,-1.98142558,10.7521261,-99.1747095
14.4953,-2.00828011,10.7321871,-99.0847551
14.5003,-2.03508881,10.7119617,-98.9948007
14.5053,-2.06184594,10.6914498,-98.9048463
14.5103,-2.08854577,10.6707088,-98.814892
14.5153,-2.11519977,10.6496812,-98.7249376
14.5203,-2.14179647,10.6284245,-98.6349832
14.5253,-2.16834161,10.6068813,-98.5450288
14.5303,-2.19482944,10.5850516,-98.4550745
14.5353,-2.22126572,10.5629354,-98.3651201
14.5403,-2.24764469,10.5405901,-98.2745928
14.5453,-2.27397211,10.5180155,-98.1846384
14.5503,-2.30023649,10.4951545,-98.094684
14.5553,-2.32644931,10.472007,-98.0047296
14.5603,-2.3525991,10.4486303,-97.9147753
14.5653,-2.3786916,10.4249672,-97.8248209
14.5703,-2.4047268,10.4010175,-97.7348665
14.5753,-2.43069898,10.3768387,-97.6449121
14.5803,-2.45660813,10.3524307,-97.5549578
14.5853,-2.48245999,10.3277362,-97.4650034
14.5903,-2.50824882,10.3027553,-97.375049
14.5953,-2.53397463,10.2775451,-97.2850946
14.6003,-2.55963741,10.2521058,-97.1945673
14.6053,-2.58523716,10.22638,-97.1046129
14.6103,-2.61077389,10.2003677,-97.0146585
14.6153,-2.63624186,10.1741262,-96.9247042
14.6203,-2.66164108,10.1476556,-96.8347498
14.6253,-2.68697728,10.1208985,-96.7447954
14.6303,-2.71225044,10.0939122,-96.6548411
14.6353,-2.73744913,10.0666394,-96.5648867
14.6403,-2.76258479,10.0391374,-96.4749323
14.6453,-2.78764596,10.0114062,-96.3849779
14.6503,-2.81263838,9.98338859,-96.2950236
14.6553,-2.83756205,9.95514177,-96.2050692
14.6603,-2.86241695,9.92666577,-96.1145418
14.6653,-2.88719738,9.89790329,-96.0245875
14.6703,-2.91190905,9.86891163,-95.9346331
14.6753,-2.93654623,9.83969078,-95.8446787
14.6803,-2.96110894,9.81018345,-95.7547243
14.6853,-2.98559715,9.78044694,-95.66477
14.6903,-3.01001088,9.75048125,-95.5748156
14.6953,-3.03435013,9.72022908,-95.4848612
14.7003,-3.05861489,9.68980502,-95.3949068
14.7053,-3.08279944,9.65909448,-95.3049525
14.7103,-3.10690951,9.62809746,-95.2149981
14.7153,-3.13093936,9.59692856,-95.1250437
14.7203,-3.15489472,9.56547318,-95.0345164
14.7253,-3.17876987,9.5338459,-94.944562
14.7303,-3.20256481,9.50193216,-94.8546076
14.7353,-3.22627954,9.46978922,-94.7646533
14.7403,-3.24991404,9.43741711,-94.6746989
14.7453,-3.27346834,9.40475851,-94.5847445
14.7503,-3.29693669,9.37192803,-94.4947901
14.7553,-3.32033056,9.33886837,-94.4048358
14.7603,-3.34363275,9.30552222,-94.3148814
14.7653,-3.36685473,9.27194689,-94.224927
14.7703,-3.3899965,9.23819968,-94.1349726
14.7753,-3.41304659,9.20416599,-94.0450183
14.7803,-3.43601647,9.16990311,-93.9544909
14.7853,-3.4589004,9.13546835,-93.8645366
14.7903,-3.48169266,9.1007471,-93.7745822
14.7953,-3.50440471,9.06579668,-93.6846278
14.8003,-3.52702508,9.03067436,-93.5946734
14.8053,-3.54955951,8.99526557,-93.5047191
14.8103,-3.57200227,8.95968489,-93.4147647
14.8153,-3.59435909,8.92381774,-93.3248103
14.8203,-3.61662423,8.88777869,-93.2348559
14.8253,-3.63879769,8.85151046,-93.1449016
14.8303,-3.66087949,8.81501305,-93.0549472
14.8353,-3.68286961,8.77828645,-92.9649928
14.8403,-3.70477378,8.74133068,-92.8744655
14.8453,-3.72658056,8.70420301,-92.7845111
14.8503,-3.74829566,8.66678887,-92.6945567
14.8553,-3.76991335,8.62920283,-92.6046024
14.8603,-3.79143938,8.59138762,-92.514648
14.8653,-3.81287373,8.55340052,-92.4246936
14.8703,-3.83421068,8.51512694,-92.3347392
