time_s,ax,ay,az,gx,gy,gz,odo_rvel,odo_lvel,odo_rpos,odo_lpos,opt_sumx,opt_sumy
144.897,-0.539593,-0.110433,9.24042,0.00639158,0.00359527,0.00545948,0,0,0.062,0.095,-0.0259025,0.0323132
144.902,0,0.0610521,10.9086,0.00639158,0.00359527,0.00545948,0,0,0.062,0.095,-0.0259025,0.0323132
144.905,0.200215,0.0493804,9.62649,0.00639158,0.00359527,0.00545948,0,0,0.062,0.095,-0.0259025,0.0323132
144.909,0.323217,0.0888847,10.0925,-0.00279632,0.000399474,0.00119842,0,0,0.062,0.095,-0.0259025,0.0323132
144.914,-0.00179565,-0.155324,9.95958,-0.00279632,0.000399474,0.00119842,0,0,0.062,0.095,-0.0259025,0.0323132
144.917,0.245106,-0.0143652,9.17308,-0.00279632,0.000399474,0.00119842,0,0,0.062,0.095,-0.0259025,0.0323132
144.922,-0.0233435,-0.0439935,10.2325,-0.00119842,-0.00639158,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
144.925,-0.337582,-0.142754,10.2415,-0.00119842,-0.00639158,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
144.929,-0.0888847,0.197522,9.29968,0.000798948,0.00386158,0.00319579,0,0,0.062,0.095,-0.0259025,0.0323132
144.934,-0.351948,-0.0709282,9.10036,0.000798948,0.00386158,0.00319579,0,0,0.062,0.095,-0.0259025,0.0323132
144.937,-0.368109,0.0502782,9.54568,0.000798948,0.00386158,0.00319579,0,0,0.062,0.095,-0.0259025,0.0323132
144.941,0.015263,0.0305261,9.79348,0.00559264,0.000399474,0.00372842,0,0,0.062,0.095,-0.0259025,0.0323132
144.945,0.596156,0.0170587,10.4507,0.00559264,0.000399474,0.00372842,0,0,0.062,0.095,-0.0259025,0.0323132
144.949,-0.00538695,-0.163404,9.72166,-0.000932106,0.00186421,0.000798948,0,0,0.062,0.095,-0.0259025,0.0323132
144.954,-0.0143652,0.0852934,9.84017,-0.000932106,0.00186421,0.000798948,0,0,0.062,0.095,-0.0259025,0.0323132
144.957,0.348356,0.0583587,9.52593,-0.000932106,0.00186421,0.000798948,0,0,0.062,0.095,-0.0259025,0.0323132
144.961,-0.174178,-0.193033,10.7883,-0.00119842,-0.00692422,-0.000133158,0,0,0.062,0.095,-0.0259025,0.0323132
144.965,-0.158017,0.0888847,9.60404,-0.00119842,-0.00692422,-0.000133158,0,0,0.062,0.095,-0.0259025,0.0323132
144.969,0.50368,-0.0377087,9.69472,0.00106526,0.00319579,0.0041279,0,0,0.062,0.095,-0.0259025,0.0323132
144.974,-0.443526,-0.0628478,9.57172,0.00106526,0.00319579,0.0041279,0,0,0.062,0.095,-0.0259025,0.0323132
144.977,0.00808043,0.0475848,9.64265,0.00106526,0.00319579,0.0041279,0,0,0.062,0.095,-0.0259025,0.0323132
144.981,0.353743,0.22715,9.58608,0.00292948,0.00519316,0.0041279,0,0,0.062,0.095,-0.0259025,0.0323132
144.986,0.223559,-0.117615,10.0808,0.00292948,0.00519316,0.0041279,0,0,0.062,0.095,-0.0259025,0.0323132
144.989,0.00718261,0.0745195,8.73854,-0.0015979,-0.00239684,0.000133158,0,0,0.062,0.095,-0.0259025,0.0323132
144.994,0.23523,0.0727239,8.93516,-0.0015979,-0.00239684,0.000133158,0,0,0.062,0.095,-0.0259025,0.0323132
144.997,0.224456,-0.139163,10.3178,-0.0015979,-0.00239684,0.000133158,0,0,0.062,0.095,-0.0259025,0.0323132
145.001,-0.322319,-0.015263,9.97395,-0.00372842,-0.00599211,-0.00173105,0,0,0.062,0.095,-0.0259025,0.0323132
145.006,-0.0386065,0.0296282,9.15962,-0.00372842,-0.00599211,-0.00173105,0,0,0.062,0.095,-0.0259025,0.0323132
145.009,0.364517,0.114024,10.2559,0.00359527,0.00372842,0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.013,-0.222661,-0.134674,9.745,0.00359527,0.00372842,0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.017,0.211887,0.0430956,10.6455,0.00359527,0.00372842,0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.021,0.475848,-0.0188543,10.2146,0.00266316,0.00479369,0.00479369,0,0,0.062,0.095,-0.0259025,0.0323132
145.026,0.261267,0.0664391,9.63277,0.00266316,0.00479369,0.00479369,0,0,0.062,0.095,-0.0259025,0.0323132
145.029,0.0646434,-0.0520739,9.24311,0.00119842,-0.00386158,-0.00226369,0,0,0.062,0.095,-0.0259025,0.0323132
145.033,0.319626,0.104148,9.64265,0.00119842,-0.00386158,-0.00226369,0,0,0.062,0.095,-0.0259025,0.0323132
145.038,-0.0727239,-0.0529717,10.2774,0.00119842,-0.00386158,-0.00226369,0,0,0.062,0.095,-0.0259025,0.0323132
145.041,-0.0386065,-0.149039,9.83299,0.000399474,-0.00266316,0.000532632,0,0,0.062,0.095,-0.0259025,0.0323132
145.046,0.455198,0.134674,9.76475,0.000399474,-0.00266316,0.000532632,0,0,0.062,0.095,-0.0259025,0.0323132
145.049,-0.382474,-0.0377087,9.51965,0.00798948,0.00439421,0.00359527,0,0,0.062,0.095,-0.0259025,0.0323132
145.053,0.202011,0.137367,9.87608,0.00798948,0.00439421,0.00359527,0,0,0.062,0.095,-0.0259025,0.0323132
145.058,0.423774,-0.0287304,9.83927,-0.000399474,0.00386158,0.00439421,0,0,0.062,0.095,-0.0259025,0.0323132
145.061,0.323217,0.077213,10.4543,-0.000399474,0.00386158,0.00439421,0,0,0.062,0.095,-0.0259025,0.0323132
145.065,0.11582,0.0637456,8.77804,-0.000399474,0.00386158,0.00439421,0,0,0.062,0.095,-0.0259025,0.0323132
145.069,0.0251391,-0.146346,10.158,-0.00199737,-0.00745685,-0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.073,-0.0646434,0.0188543,10.2873,-0.00199737,-0.00745685,-0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.078,-0.219967,0.0610521,9.63636,-0.000798948,-0.00319579,0.00213053,0,0,0.062,0.095,-0.0259025,0.0323132
145.081,-0.137367,-0.129287,10.8538,-0.000798948,-0.00319579,0.00213053,0,0,0.062,0.095,-0.0259025,0.0323132
145.085,-0.00448913,-0.0179565,10.1786,-0.000798948,-0.00319579,0.00213053,0,0,0.062,0.095,-0.0259025,0.0323132
145.089,-0.325911,-0.0556652,9.28082,0.00585895,0.00599211,0.00386158,0,0,0.062,0.095,-0.0259025,0.0323132
145.093,0.117615,-0.176872,10.9041,0.00585895,0.00599211,0.00386158,0,0,0.062,0.095,-0.0259025,0.0323132
145.098,0.411204,0.0574608,10.7129,-0.00226369,0.00452737,0.000798948,0,0,0.062,0.095,-0.0259025,0.0323132
145.101,0.233435,0.155324,10.2765,-0.00226369,0.00452737,0.000798948,0,0,0.062,0.095,-0.0259025,0.0323132
145.105,0.241515,-0.0592565,9.53311,-0.00226369,0.00452737,0.000798948,0,0,0.062,0.095,-0.0259025,0.0323132
145.11,0.159813,-0.0951695,9.89494,-0.00106526,-0.00759001,-0.00133158,0,0,0.062,0.095,-0.0259025,0.0323132
145.113,-0.0673369,0.0960673,10.2496,-0.00106526,-0.00759001,-0.00133158,0,0,0.062,0.095,-0.0259025,0.0323132
145.118,-0.10325,-0.00628478,9.87339,0.00253,-0.00239684,0.0015979,0,0,0.062,0.095,-0.0259025,0.0323132
145.121,-0.271143,-0.108637,9.65971,0.00253,-0.00239684,0.0015979,0,0,0.062,0.095,-0.0259025,0.0323132
145.125,-0.496498,0.134674,9.332,0.00253,-0.00239684,0.0015979,0,0,0.062,0.095,-0.0259025,0.0323132
145.13,0.100556,0.0161609,9.98921,0.0066579,0.00119842,0.00359527,0,0,0.062,0.095,-0.0259025,0.0323132
145.133,0.00808043,-0.0655413,10.1849,0.0066579,0.00119842,0.00359527,0,0,0.062,0.095,-0.0259025,0.0323132
145.137,0.218172,-0.00718261,10.5809,-0.0015979,0.00239684,0.00226369,0,0,0.062,0.095,-0.0259025,0.0323132
145.142,0,0.0790087,8.72327,-0.0015979,0.00239684,0.00226369,0,0,0.062,0.095,-0.0259025,0.0323132
145.145,0.0134674,-0.0610521,10.0574,-0.0015979,0.00239684,0.00226369,0,0,0.062,0.095,-0.0259025,0.0323132
145.15,0.0817021,-0.0305261,10.395,-0.00332895,-0.0066579,-0.00119842,0,0,0.062,0.095,-0.0259025,0.0323132
145.153,0.0170587,0.114922,10.5979,-0.00332895,-0.0066579,-0.00119842,0,0,0.062,0.095,-0.0259025,0.0323132
145.157,-0.158017,-0.147243,10.571,0.00346211,0.00545948,0.00306263,0,0,0.062,0.095,-0.0259025,0.0323132
145.162,-0.00718261,0.112228,10.1688,0.00346211,0.00545948,0.00306263,0,0,0.062,0.095,-0.0259025,0.0323132
145.165,-0.457891,-0.0996586,9.34636,0.00346211,0.00545948,0.00306263,0,0,0.062,0.095,-0.0259025,0.0323132
145.17,0.0592565,0.104148,10.8493,0.00372842,0.00399474,0.00279632,0,0,0.062,0.095,-0.0259025,0.0323132
145.173,-0.0502782,-0.0341174,9.47924,0.00372842,0.00399474,0.00279632,0,0,0.062,0.095,-0.0259025,0.0323132
145.177,0.341174,0.0843956,10.3133,0.00372842,0.00399474,0.00279632,0,0,0.062,0.095,-0.0259025,0.0323132
145.182,0.0529717,-0.159813,9.53132,-0.00253,0.00173105,-0.00226369,0,0,0.062,0.095,-0.0259025,0.0323132
145.185,0.0700304,-0.0269348,9.19822,-0.00253,0.00173105,-0.00226369,0,0,0.062,0.095,-0.0259025,0.0323132
145.189,0.0125696,-0.0260369,10.3313,-0.00399474,-0.00958738,-0.00066579,0,0,0.062,0.095,-0.0259025,0.0323132
145.193,-0.257676,-0.0386065,10.3834,-0.00399474,-0.00958738,-0.00066579,0,0,0.062,0.095,-0.0259025,0.0323132
145.197,-0.352845,0.117615,9.40383,-0.00399474,-0.00958738,-0.00066579,0,0,0.062,0.095,-0.0259025,0.0323132
145.202,-0.323217,0.0251391,9.40652,0.00066579,0.00213053,0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.205,-0.388759,0.0448913,9.74769,0.00066579,0.00213053,0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.209,-0.212785,-0.157119,9.92905,0.00186421,0.00399474,0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.213,0.562039,-0.00269348,10.2774,0.00186421,0.00399474,0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.217,0.157119,-0.158915,9.9093,0.00186421,0.00399474,0.00332895,0,0,0.062,0.095,-0.0259025,0.0323132
145.222,-0.181361,0.0269348,9.95868,-0.000798948,-0.00572579,0.000133158,0,0,0.062,0.095,-0.0259025,0.0323132
145.225,0.348356,0.0457891,9.37689,-0.000798948,-0.00572579,0.000133158,0,0,0.062,0.095,-0.0259025,0.0323132
145.229,0.0538695,-0.06195,10.8772,-0.00119842,-0.00452737,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.234,-0.378882,-0.259472,10.5997,-0.00119842,-0.00452737,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.237,0.377985,0.0341174,9.52593,-0.00119842,-0.00452737,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.241,-0.426467,-0.0430956,9.59686,0.00599211,0.00545948,0.00506,0,0,0.062,0.095,-0.0259025,0.0323132
145.245,0.0682347,0.0475848,9.46308,0.00599211,0.00545948,0.00506,0,0,0.062,0.095,-0.0259025,0.0323132
145.249,0.178667,0.21458,9.41999,-0.000399474,0.00492685,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.254,0.362722,-0.0287304,10.2657,-0.000399474,0.00492685,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.257,0.105046,0.0664391,8.63618,-0.000399474,0.00492685,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.261,0.121206,-0.0314239,9.07432,-0.000399474,-0.00572579,-0.00319579,0,0,0.062,0.095,-0.0259025,0.0323132
145.266,0.0269348,0.114024,10.3977,-0.000399474,-0.00572579,-0.00319579,0,0,0.062,0.095,-0.0259025,0.0323132
145.269,-0.188543,-0.0350152,10.0045,-0.00199737,-0.000532632,0.00372842,0,0,0.062,0.095,-0.0259025,0.0323132
145.274,-0.112228,-0.015263,9.16321,-0.00199737,-0.000532632,0.00372842,0,0,0.062,0.095,-0.0259025,0.0323132
145.277,0.355539,0.105046,10.4282,-0.00199737,-0.000532632,0.00372842,0,0,0.062,0.095,-0.0259025,0.0323132
145.281,-0.196624,-0.0377087,9.64803,0.00572579,0.00266316,0.00279632,0,0,0.062,0.095,-0.0259025,0.0323132
145.286,0.0215478,0.0197522,9.76026,0.00572579,0.00266316,0.00279632,0,0,0.062,0.095,-0.0259025,0.0323132
145.289,0.542287,-0.0341174,10.3896,-0.000399474,0.0082558,0.00146474,0,0,0.062,0.095,-0.0259025,0.0323132
145.294,0.266654,0.0799065,9.42088,-0.000399474,0.0082558,0.00146474,0,0,0.062,0.095,-0.0259025,0.0323132
145.297,-0.11582,-0.0843956,9.03123,-0.000399474,0.0082558,0.00146474,0,0,0.062,0.095,-0.0259025,0.0323132
145.301,0.388759,0.0583587,9.69113,-0.00106526,-0.00585895,-0.00213053,0,0,0.062,0.095,-0.0259025,0.0323132
145.306,-0.182259,0.00269348,10.5082,-0.00106526,-0.00585895,-0.00213053,0,0,0.062,0.095,-0.0259025,0.0323132
145.309,-0.219069,-0.169689,9.68305,0.000932106,-0.00239684,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.313,0.508169,0.0251391,9.88506,0.000932106,-0.00239684,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.317,-0.286406,-0.00448913,9.59596,0.000932106,-0.00239684,0.000399474,0,0,0.062,0.095,-0.0259025,0.0323132
145.321,0.0341174,0.0781108,9.71358,0.00572579,0.00319579,0.00452737,0,0,0.062,0.095,-0.0259025,0.0323132
145.326,0.479439,-0.0520739,9.87788,0.00572579,0.00319579,0.00452737,0,0,0.062,0.095,-0.0259025,0.0323132
145.329,0.362722,0.123002,10.5602,-0.00186421,0.00319579,0.00133158,0,0,0.062,0.095,-0.0259025,0.0323132
145.333,-0.0808043,0.015263,8.64875,-0.00186421,0.00319579,0.00133158,0,0,0.062,0.095,-0.0259025,0.0323132
145.338,-0.0610521,-0.154426,10.2792,-0.00186421,0.00319579,0.00133158,0,0,0.062,0.095,-0.0259025,0.0323132
145.341,0.0332195,0.0421978,10.2846,-0.00253,-0.00692422,-0.00106526,0,0,0.062,0.095,-0.0259025,0.0323132
145.346,-0.397737,-0.0323217,9.65432,-0.00253,-0.00692422,-0.00106526,0,0,0.062,0.095,-0.0259025,0.0323132
145.349,-0.204704,-0.146346,10.7407,0.00146474,-0.000932106,0.00199737,0,0,0.062,0.095,-0.0259025,0.0323132
145.353,0.196624,-0.0826,10.3528,0.00146474,-0.000932106,0.00199737,0,0,0.062,0.095,-0.0259025,0.0323132
145.358,-0.324115,0.0350152,9.56454,0.00386158,0.00226369,0.00426106,0,0,0.062,0.095,-0.0259025,0.0323132
145.361,0.0628478,-0.208296,10.8879,0.00386158,0.00226369,0.00426106,0,0,0.062,0.095,-0.0259892,0.0323132
145.365,0.637456,0.092476,10.7676,0.00386158,0.00226369,0.00426106,0,0,0.062,0.095,-0.0259892,0.0323132
145.369,0.242413,0.158017,10.1607,-0.00452737,0.00439421,0.00239684,0,0,0.062,0.095,-0.0259892,0.0323132
145.373,0.184952,-0.0413,9.43435,-0.00452737,0.00439421,0.00239684,0,0,0.062,0.095,-0.0259892,0.0323132
145.378,0.349254,-0.0610521,9.83658,-0.00173105,-0.00639158,-0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.381,0.00718261,0.0143652,10.0547,-0.00173105,-0.00639158,-0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.385,-0.180463,-0.0125696,9.86441,-0.00173105,-0.00639158,-0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.39,0.569221,0.118513,10.1858,0.00279632,0.00319579,0.00452737,0,0,0.062,0.095,-0.0259892,0.0323132
145.393,-0.342072,0.105046,9.17039,0.00279632,0.00319579,0.00452737,0,0,0.062,0.095,-0.0259892,0.0323132
145.398,0.138265,-0.0314239,9.88865,0.00372842,0.00186421,0.00306263,0,0,0.062,0.095,-0.0259892,0.0323132
145.401,0.0700304,0.00179565,10.3645,0.00372842,0.00186421,0.00306263,0,0,0.062,0.095,-0.0259892,0.0323132
145.405,0.342072,-0.0269348,10.3726,0.00372842,0.00186421,0.00306263,0,0,0.062,0.095,-0.0259892,0.0323132
145.41,0.0386065,0.0475848,8.73674,-0.00133158,-0.00226369,0.00133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.413,-0.00808043,-0.0421978,10.1804,-0.00133158,-0.00226369,0.00133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.417,0.114024,0.0484826,10.3528,-0.00133158,-0.00226369,0.00133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.421,-0.171485,0.0421978,10.5719,0.000133158,-0.0066579,0.000399474,0,0,0.062,0.095,-0.0259892,0.0323132
145.425,-0.178667,-0.0709282,10.8071,0.000133158,-0.0066579,0.000399474,0,0,0.062,0.095,-0.0259892,0.0323132
145.43,-0.00808043,0.0808043,9.97933,0.00399474,0.00146474,0.00146474,0,0,0.062,0.095,-0.0259892,0.0323132
145.433,-0.536002,-0.196624,9.32302,0.00399474,0.00146474,0.00146474,0,0,0.062,0.095,-0.0259892,0.0323132
145.437,0,0.0116717,10.9975,0.00399474,0.00146474,0.00146474,0,0,0.062,0.095,-0.0259892,0.0323132
145.441,0.272939,0.00269348,9.53581,0.00266316,0.00266316,0.0041279,0,0,0.062,0.095,-0.0259892,0.0323132
145.445,0.205602,-0.00808043,10.1715,0.00266316,0.00266316,0.0041279,0,0,0.062,0.095,-0.0259892,0.0323132
145.45,0.102352,-0.197522,9.80964,-0.00213053,-0.00279632,-0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.453,0.154426,-0.0224456,9.12011,-0.00213053,-0.00279632,-0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.458,-0.0475848,-0.0493804,10.3358,-0.00213053,-0.00279632,-0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.462,0.0646434,-0.118513,10.3708,-0.00266316,-0.00559264,0.00119842,0,0,0.062,0.095,-0.0259892,0.0323132
145.465,-0.222661,0.150835,9.40742,-0.00266316,-0.00559264,0.00119842,0,0,0.062,0.095,-0.0259892,0.0323132
145.47,-0.514454,0.0107739,9.2072,0.00519316,0.00106526,0.00332895,0,0,0.062,0.095,-0.0259892,0.0323132
145.473,-0.324115,0.0278326,9.84556,0.00519316,0.00106526,0.00332895,0,0,0.062,0.095,-0.0259892,0.0323132
145.477,-0.127491,-0.128389,10.0359,0.00519316,0.00106526,0.00332895,0,0,0.062,0.095,-0.0259892,0.0323132
145.482,0.128389,0.218172,10.3708,0.000399474,0.00545948,0.00186421,0,0,0.062,0.095,-0.0259892,0.0323132
145.485,0.187646,-0.179565,9.79977,0.000399474,0.00545948,0.00186421,0,0,0.062,0.095,-0.0259892,0.0323132
145.489,-0.0448913,-0.00448913,10.0826,-0.00226369,-0.00466053,-0.000266316,0,0,0.062,0.095,-0.0259892,0.0323132
145.493,0.373495,0.0996586,9.19643,-0.00226369,-0.00466053,-0.000266316,0,0,0.062,0.095,-0.0259892,0.0323132
145.497,0.0242413,-0.0448913,10.7981,-0.00226369,-0.00466053,-0.000266316,0,0,0.062,0.095,-0.0259892,0.0323132
145.502,-0.30975,-0.241515,10.6626,-0.000532632,-0.00399474,0.00239684,0,0,0.062,0.095,-0.0259892,0.0323132
145.505,0.434548,0.0718261,9.39754,-0.000532632,-0.00399474,0.00239684,0,0,0.062,0.095,-0.0259892,0.0323132
145.509,-0.444424,-0.0395043,9.50887,0.00479369,0.00066579,0.00253,0,0,0.062,0.095,-0.0259892,0.0323132
145.513,0.0745195,0.00987608,9.62738,0.00479369,0.00066579,0.00253,0,0,0.062,0.095,-0.0259892,0.0323132
145.517,0.232537,0.245106,9.39754,0.00479369,0.00066579,0.00253,0,0,0.062,0.095,-0.0259892,0.0323132
145.522,0.202011,-0.0817021,10.2011,0,0.00066579,0,0,0,0.062,0.095,-0.0259892,0.0323132
145.525,0.108637,0.02065,8.85705,0,0.00066579,0,0,0,0.062,0.095,-0.0259892,0.0323132
145.529,0.146346,-0.0996586,8.95761,-0.00439421,-0.00692422,-0.00239684,0,0,0.062,0.095,-0.0259892,0.0323132
145.534,-0.06195,0.139163,10.4256,-0.00439421,-0.00692422,-0.00239684,0,0,0.062,0.095,-0.0259892,0.0323132
145.537,-0.207398,-0.0547674,10.2523,-0.00439421,-0.00692422,-0.00239684,0,0,0.062,0.095,-0.0259892,0.0323132
145.541,-0.0718261,0.0511761,9.1686,0.00119842,0.000932106,0.000932106,0,0,0.062,0.095,-0.0259892,0.0323132
145.545,0.307056,0.11582,10.2352,0.00119842,0.000932106,0.000932106,0,0,0.062,0.095,-0.0259892,0.0323132
145.549,-0.186748,-0.0682347,9.75936,0.00479369,0.00386158,0.00479369,0,0,0.062,0.095,-0.0259892,0.0323132
145.554,0.0439935,0.0287304,9.72076,0.00479369,0.00386158,0.00479369,0,0,0.062,0.095,-0.0259892,0.0323132
145.557,0.353743,-0.0233435,10.3097,0.00479369,0.00386158,0.00479369,0,0,0.062,0.095,-0.0259892,0.0323132
145.561,0.254085,0.0790087,9.66689,-0.00266316,0.00066579,0.000133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.565,0.0547674,-0.0861913,9.04739,-0.00266316,0.00066579,0.000133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.569,0.221763,-0.0269348,9.4164,0,-0.00679106,-0.00173105,0,0,0.062,0.095,-0.0259892,0.0323132
145.574,-0.092476,-0.00448913,10.7066,0,-0.00679106,-0.00173105,0,0,0.062,0.095,-0.0259892,0.0323132
145.577,-0.0817021,-0.136469,9.67856,0,-0.00679106,-0.00173105,0,0,0.062,0.095,-0.0259892,0.0323132
145.581,0.367211,-0.0413,9.73063,0.00319579,0.00479369,0.00332895,0,0,0.062,0.095,-0.0259892,0.0323132
145.586,-0.291793,-0.0673369,9.65881,0.00319579,0.00479369,0.00332895,0,0,0.062,0.095,-0.0259892,0.0323132
145.589,0.109535,0.140959,9.75308,0.00519316,0.0041279,0.0041279,0,0,0.062,0.095,-0.0259892,0.0323132
145.594,0.272939,-0.0116717,9.65522,0.00519316,0.0041279,0.0041279,0,0,0.062,0.095,-0.0259892,0.0323132
145.597,0.314239,0.149039,10.5827,0.00519316,0.0041279,0.0041279,0,0,0.062,0.095,-0.0259892,0.0323132
145.601,-0.0987608,0.0538695,8.70622,-0.00066579,0.00106526,-0.00106526,0,0,0.062,0.095,-0.0259892,0.0323132
145.606,0.148141,0.0790087,9.00699,-0.00066579,0.00106526,-0.00106526,0,0,0.062,0.095,-0.0259892,0.0323132
145.609,0.00897826,-0.0736217,10.2451,-0.000532632,-0.00585895,0,0,0,0.062,0.095,-0.0259892,0.0323132
145.613,-0.288202,0.02065,9.95419,-0.000532632,-0.00585895,0,0,0,0.062,0.095,-0.0259892,0.0323132
145.617,-0.0475848,-0.0601543,10.5566,-0.000532632,-0.00585895,0,0,0,0.062,0.095,-0.0259892,0.0323132
145.621,0.286406,-0.125696,10.4264,0.00266316,0.00732369,0.00506,0,0,0.062,0.095,-0.0259892,0.0323132
145.626,-0.213683,-0.00718261,9.65073,0.00266316,0.00732369,0.00506,0,0,0.062,0.095,-0.0259892,0.0323132
145.629,0.221763,-0.0610521,10.5916,0.00266316,0.00705737,0.00492685,0,0,0.062,0.095,-0.0259892,0.0323132
145.633,0.555754,0.0233435,10.5153,0.00266316,0.00705737,0.00492685,0,0,0.062,0.095,-0.0259892,0.0323132
145.638,0.155324,-0.155324,9.55825,-0.00452737,-0.00199737,0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.641,0.184054,0.0448913,9.17129,-0.00452737,-0.00199737,0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.646,0.263961,-0.000897826,9.76655,-0.00452737,-0.00199737,0.000798948,0,0,0.062,0.095,-0.0259892,0.0323132
145.649,-0.0197522,0.0107739,10.1903,-0.00399474,-0.0066579,-0.00133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.653,-0.172383,-0.0439935,9.5798,-0.00399474,-0.0066579,-0.00133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.658,0.456993,0.0879869,10.0404,0.00386158,-0.000399474,0.00199737,0,0,0.062,0.095,-0.0259892,0.0323132
145.661,-0.304363,0.110433,9.62469,0.00386158,-0.000399474,0.00199737,0,0,0.062,0.095,-0.0259892,0.0323132
145.665,0.148141,0.06195,9.7055,0.00386158,-0.000399474,0.00199737,0,0,0.062,0.095,-0.0259892,0.0323132
145.669,-0.105943,-0.00808043,10.4615,0.00386158,-0.000399474,0.00199737,0,0,0.062,0.095,-0.0259892,0.0323132
145.673,0.407613,0.00538695,10.58,0.00106526,0.00213053,0.00532632,0,0,0.062,0.095,-0.0259892,0.0323132
145.678,0.0439935,0.092476,8.58052,0.00106526,0.00213053,0.00532632,0,0,0.062,0.095,-0.0259892,0.0323132
145.681,-0.158915,-0.077213,10.0431,-0.0015979,-0.00892159,-0.000532632,0,0,0.062,0.095,-0.0259892,0.0323132
145.685,0.168791,0.0817021,10.4013,-0.0015979,-0.00892159,-0.000532632,0,0,0.062,0.095,-0.0259892,0.0323132
145.689,-0.0664391,0.0574608,10.6859,-0.0015979,-0.00892159,-0.000532632,0,0,0.062,0.095,-0.0259892,0.0323132
145.693,-0.326809,-0.135572,10.7048,-0.00066579,-0.00452737,-0.000133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.698,0.0700304,0.129287,10.132,-0.00066579,-0.00452737,-0.000133158,0,0,0.062,0.095,-0.0259892,0.0323132
145.701,-0.370802,-0.174178,9.46937,0.00612527,0.00386158,0.00479369,0,0,0.062,0.095,-0.0259892,0.0323132
145.705,-0.0664391,-0.0430956,10.8421,0.00612527,0.00386158,0.00479369,0,0,0.062,0.095,-0.0259892,0.0323132
145.71,0.560243,0.0233435,10.6581,-0.000932106,0.00306263,0.00519316,0,0,0.062,0.095,-0.0259892,0.0323132
145.713,0.362722,0.112228,10.3663,-0.000932106,0.00306263,0.00519316,0,0,0.062,0.095,-0.0259892,0.0323132
145.717,0.0161609,-0.2065,9.63008,-0.000932106,0.00306263,0.00519316,0,0,0.062,0.095,-0.0259892,0.0323132
145.721,0.0888847,0.092476,9.26197,-0.000798948,-0.0103863,-0.00106526,0,0,0.062,0.095,-0.0259892,0.0323132
145.725,0.0395043,0.0323217,10.3133,-0.000798948,-0.0103863,-0.00106526,0,0,0.062,0.095,-0.0259892,0.0323132
