t qw qx qy qz px py pz wx wy wz ax ay az roll pitch yaw 
14.0303 -0.498767 -0.411678 -0.243973 0.722655 0 0 0 -1.25768 0.124319 0.158912 -8.22444 0.569432 5.31699 0.10669 0.994292 4.40774 
14.0353 0.500273 0.410424 0.246232 -0.72156 0 0 0 -1.25829 0.118566 0.159897 -8.22723 0.542549 5.31549 0.101717 0.994813 4.40931 
14.0403 0.50178 0.409155 0.248481 -0.720462 0 0 0 -1.25887 0.112804 0.160835 -8.22988 0.515701 5.31406 0.0967417 0.99531 4.41088 
14.0453 0.503288 0.407872 0.250721 -0.719362 0 0 0 -1.25942 0.107034 0.161727 -8.23239 0.488887 5.3127 0.0917639 0.995781 4.41245 
14.0503 0.504796 0.406574 0.252951 -0.718258 0 0 0 -1.25994 0.101256 0.162573 -8.23477 0.462105 5.31141 0.0867837 0.996227 4.41402 
14.0553 0.506305 0.405261 0.255171 -0.717152 0 0 0 -1.26043 0.0954698 0.163371 -8.23702 0.435352 5.31018 0.0818014 0.996649 4.41559 
14.0603 0.507814 0.403933 0.257381 -0.716043 0 0 0 -1.2609 0.0896766 0.164123 -8.23913 0.408628 5.30903 0.0768171 0.997045 4.41717 
14.0653 0.509323 0.402592 0.259581 -0.714932 0 0 0 -1.26133 0.0838767 0.164829 -8.24111 0.381931 5.30795 0.0718308 0.997417 4.41874 
14.0703 0.510833 0.401235 0.261772 -0.713817 0 0 0 -1.26174 0.0780704 0.165487 -8.24296 0.355259 5.30694 0.0668427 0.997764 4.42031 
14.0753 0.512343 0.399864 0.263952 -0.712701 0 0 0 -1.26212 0.0722582 0.166098 -8.24467 0.328611 5.306 0.061853 0.998085 4.42188 
14.0803 0.513853 0.398478 0.266122 -0.711582 0 0 0 -1.26246 0.0664406 0.166662 -8.24624 0.301984 5.30513 0.0568617 0.998382 4.42345 
14.0853 0.515363 0.397078 0.268282 -0.71046 0 0 0 -1.26278 0.060618 0.167179 -8.24769 0.275377 5.30433 0.051869 0.998654 4.42502 
14.0903 0.516873 0.395664 0.270432 -0.709337 0 0 0 -1.26307 0.0547908 0.167648 -8.249 0.248788 5.3036 0.0468749 0.998901 4.42659 
14.0953 0.518382 0.394235 0.272572 -0.708211 0 0 0 -1.26333 0.0489594 0.16807 -8.25018 0.222216 5.30295 0.0418798 0.999123 4.42816 
14.1003 0.519892 0.392792 0.274702 -0.707083 0 0 0 -1.26356 0.0431243 0.168445 -8.25122 0.195659 5.30237 0.0368835 0.99932 4.42973 
14.1053 0.5214 0.391334 0.276821 -0.705953 0 0 0 -1.26376 0.037286 0.168772 -8.25213 0.169115 5.30187 0.0318864 0.999492 4.4313 
14.1103 0.522909 0.389863 0.27893 -0.704821 0 0 0 -1.26393 0.0314448 0.169052 -8.25291 0.142582 5.30143 0.0268884 0.999638 4.43287 
14.1153 0.524416 0.388376 0.281028 -0.703687 0 0 0 -1.26408 0.0256013 0.169285 -8.25356 0.116058 5.30107 0.0218898 0.99976 4.43444 
14.1203 0.525923 0.386876 0.283116 -0.702551 0 0 0 -1.26419 0.0197558 0.169469 -8.25407 0.0895422 5.30079 0.0168906 0.999857 4.43602 
14.1253 0.527429 0.385361 0.285193 -0.701413 0 0 0 -1.26427 0.0139088 0.169606 -8.25446 0.0630324 5.30057 0.011891 0.999929 4.43759 
14.1303 0.528934 0.383832 0.287259 -0.700274 0 0 0 -1.26433 0.00806074 0.169696 -8.2547 0.0365267 5.30044 0.00689116 0.999976 4.43916 
14.1353 0.530438 0.382289 0.289315 -0.699133 0 0 0 -1.26435 0.00221209 0.169738 -8.25482 0.0100235 5.30037 0.0018911 0.999998 4.44073 
14.1403 0.531941 0.380732 0.291361 -0.697991 0 0 0 -1.26435 -0.00363672 0.169732 -8.2548 -0.016479 5.30038 -0.00310901 0.999995 4.4423 
14.1453 0.533443 0.379161 0.293395 -0.696847 0 0 0 -1.26432 -0.00948526 0.169678 -8.25466 -0.0429826 5.30046 -0.00810904 0.999967 4.44387 
14.1503 0.534943 0.377576 0.295419 -0.695701 0 0 0 -1.26426 -0.0153331 0.169577 -8.25437 -0.0694891 5.30062 -0.0131089 0.999914 4.44544 
14.1553 0.536442 0.375977 0.297432 -0.694554 0 0 0 -1.26416 -0.0211797 0.169429 -8.25396 -0.0960002 5.30085 -0.0181084 0.999836 4.44701 
14.1603 0.537939 0.374364 0.299434 -0.693407 0 0 0 -1.26404 -0.0270248 0.169232 -8.25341 -0.122518 5.30115 -0.0231074 0.999733 4.44858 
14.1653 0.539435 0.372736 0.301425 -0.692257 0 0 0 -1.26389 -0.0328678 0.168988 -8.25274 -0.149043 5.30153 -0.0281059 0.999605 4.45015 
14.1703 0.540929 0.371095 0.303405 -0.691107 0 0 0 -1.26371 -0.0387083 0.168697 -8.25192 -0.175579 5.30198 -0.0331037 0.999452 4.45172 
14.1753 0.542422 0.369441 0.305374 -0.689956 0 0 0 -1.26351 -0.0445459 0.168358 -8.25098 -0.202126 5.30251 -0.0381006 0.999274 4.45329 
14.1803 0.543912 0.367772 0.307332 -0.688804 0 0 0 -1.26327 -0.0503801 0.167972 -8.2499 -0.228687 5.3031 -0.0430966 0.999071 4.45487 
14.1853 0.545401 0.36609 0.309279 -0.68765 0 0 0 -1.263 -0.0562105 0.167538 -8.24869 -0.255263 5.30377 -0.0480915 0.998843 4.45644 
14.1903 0.546887 0.364394 0.311215 -0.686496 0 0 0 -1.26271 -0.0620367 0.167057 -8.24735 -0.281856 5.30452 -0.0530852 0.99859 4.45801 
14.1953 0.548371 0.362684 0.313139 -0.685342 0 0 0 -1.26238 -0.0678581 0.166529 -8.24587 -0.308468 5.30533 -0.0580776 0.998312 4.45958 
14.2003 0.549853 0.36096 0.315053 -0.684186 0 0 0 -1.26203 -0.0736745 0.165953 -8.24426 -0.3351 5.30622 -0.0630685 0.998009 4.46115 
14.2053 0.551333 0.359223 0.316955 -0.68303 0 0 0 -1.26164 -0.0794852 0.165331 -8.24252 -0.361754 5.30718 -0.0680579 0.997681 4.46272 
14.2103 0.55281 0.357473 0.318845 -0.681874 0 0 0 -1.26123 -0.08529 0.164661 -8.24064 -0.388432 5.30821 -0.0730455 0.997329 4.46429 
14.2153 0.554284 0.355709 0.320725 -0.680717 0 0 0 -1.26079 -0.0910883 0.163945 -8.23863 -0.415135 5.30931 -0.0780313 0.996951 4.46586 
14.2203 0.555756 0.353932 0.322593 -0.67956 0 0 0 -1.26032 -0.0968798 0.163181 -8.23649 -0.441866 5.31048 -0.0830152 0.996548 4.46743 
14.2253 0.557225 0.352141 0.324449 -0.678402 0 0 0 -1.25982 -0.102664 0.162371 -8.23421 -0.468625 5.31172 -0.087997 0.996121 4.469 
14.2303 0.558692 0.350337 0.326294 -0.677244 0 0 0 -1.25929 -0.10844 0.161514 -8.23179 -0.495415 5.31303 -0.0929766 0.995668 4.47057 
14.2353 0.560155 0.348519 0.328127 -0.676086 0 0 0 -1.25873 -0.114209 0.160611 -8.22925 -0.522238 5.3144 -0.0979539 0.995191 4.47214 
14.2403 0.561616 0.346689 0.329949 -0.674928 0 0 0 -1.25814 -0.119968 0.159661 -8.22656 -0.549094 5.31585 -0.102929 0.994689 4.47372 
14.2453 0.563073 0.344845 0.33176 -0.67377 0 0 0 -1.25752 -0.125719 0.158665 -8.22374 -0.575986 5.31736 -0.107901 0.994162 4.47529 
14.2503 0.564527 0.342988 0.333558 -0.672612 0 0 0 -1.25688 -0.13146 0.157623 -8.22079 -0.602915 5.31895 -0.11287 0.99361 4.47686 
14.2553 0.565978 0.341118 0.335345 -0.671455 0 0 0 -1.2562 -0.137192 0.156535 -8.2177 -0.629882 5.32059 -0.117837 0.993033 4.47843 
14.2603 0.567425 0.339235 0.337121 -0.670297 0 0 0 -1.25549 -0.142913 0.155401 -8.21448 -0.65689 5.32231 -0.122801 0.992431 4.48 
14.2653 0.568869 0.337339 0.338884 -0.66914 0 0 0 -1.25476 -0.148623 0.154222 -8.21112 -0.68394 5.32409 -0.127762 0.991805 4.48157 
14.2703 0.570309 0.33543 0.340636 -0.667983 0 0 0 -1.254 -0.154322 0.152997 -8.20762 -0.711033 5.32593 -0.132719 0.991154 4.48314 
14.2753 0.571746 0.333508 0.342376 -0.666827 0 0 0 -1.25321 -0.16001 0.151727 -8.20399 -0.738171 5.32784 -0.137673 0.990478 4.48471 
14.2803 0.573179 0.331573 0.344104 -0.665671 0 0 0 -1.25238 -0.165686 0.150411 -8.20021 -0.765356 5.32981 -0.142624 0.989777 4.48628 
14.2853 0.574608 0.329626 0.34582 -0.664515 0 0 0 -1.25153 -0.17135 0.14905 -8.19631 -0.792588 5.33184 -0.147571 0.989051 4.48785 
14.2903 0.576033 0.327666 0.347524 -0.663361 0 0 0 -1.25065 -0.177 0.147645 -8.19226 -0.819871 5.33393 -0.152515 0.988301 4.48942 
14.2953 0.577454 0.325693 0.349217 -0.662207 0 0 0 -1.24974 -0.182638 0.146195 -8.18807 -0.847204 5.33608 -0.157455 0.987526 4.49099 
14.3003 0.578871 0.323708 0.350897 -0.661054 0 0 0 -1.24881 -0.188262 0.144701 -8.18375 -0.874589 5.3383 -0.16239 0.986727 4.49257 
14.3053 0.580284 0.32171 0.352565 -0.659902 0 0 0 -1.24784 -0.193872 0.143162 -8.17929 -0.902028 5.34057 -0.167322 0.985902 4.49414 
14.3103 0.581693 0.3197 0.354221 -0.658751 0 0 0 -1.24684 -0.199468 0.14158 -8.17469 -0.929523 5.3429 -0.17225 0.985053 4.49571 
14.3153 0.583097 0.317678 0.355866 -0.657601 0 0 0 -1.24582 -0.205049 0.139953 -8.16995 -0.957074 5.34528 -0.177173 0.98418 4.49728 
14.3203 0.584497 0.315643 0.357498 -0.656452 0 0 0 -1.24476 -0.210615 0.138283 -8.16507 -0.984683 5.34773 -0.182092 0.983282 4.49885 
14.3253 0.585892 0.313596 0.359118 -0.655304 0 0 0 -1.24368 -0.216165 0.13657 -8.16005 -1.01235 5.35022 -0.187006 0.982359 4.50042 
14.3303 0.587282 0.311536 0.360725 -0.654157 0 0 0 -1.24257 -0.2217 0.134814 -8.15488 -1.04008 5.35277 -0.191915 0.981411 4.50199 
14.3353 0.588668 0.309465 0.362321 -0.653012 0 0 0 -1.24142 -0.227218 0.133014 -8.14958 -1.06787 5.35538 -0.19682 0.98044 4.50356 
14.3403 0.590049 0.307381 0.363904 -0.651868 0 0 0 -1.24025 -0.23272 0.131172 -8.14414 -1.09572 5.35804 -0.20172 0.979443 4.50513 
14.3453 0.591425 0.305286 0.365475 -0.650726 0 0 0 -1.23905 -0.238204 0.129288 -8.13855 -1.12364 5.36074 -0.206615 0.978422 4.5067 
14.3503 0.592797 0.303179 0.367034 -0.649585 0 0 0 -1.23783 -0.243671 0.127361 -8.13282 -1.15163 5.3635 -0.211504 0.977377 4.50827 
14.3553 0.594163 0.301059 0.36858 -0.648446 0 0 0 -1.23657 -0.249121 0.125393 -8.12695 -1.17968 5.3663 -0.216389 0.976307 4.50984 
14.3603 0.595524 0.298928 0.370114 -0.647309 0 0 0 -1.23528 -0.254552 0.123383 -8.12093 -1.2078 5.36916 -0.221268 0.975213 4.51142 
14.3653 0.596879 0.296786 0.371636 -0.646173 0 0 0 -1.23397 -0.259965 0.121332 -8.11477 -1.23598 5.37206 -0.226141 0.974095 4.51299 
14.3703 0.59823 0.294631 0.373145 -0.64504 0 0 0 -1.23262 -0.265359 0.119239 -8.10846 -1.26424 5.375 -0.231009 0.972952 4.51456 
14.3753 0.599575 0.292465 0.374642 -0.643908 0 0 0 -1.23125 -0.270733 0.117106 -8.10201 -1.29257 5.37799 -0.235871 0.971784 4.51613 
14.3803 0.600915 0.290288 0.376126 -0.642778 0 0 0 -1.22984 -0.276089 0.114933 -8.09542 -1.32097 5.38102 -0.240727 0.970593 4.5177 
14.3853 0.602249 0.288099 0.377598 -0.64165 0 0 0 -1.22841 -0.281424 0.112719 -8.08867 -1.34945 5.38409 -0.245577 0.969377 4.51927 
14.3903 0.603577 0.285898 0.379058 -0.640525 0 0 0 -1.22695 -0.286739 0.110465 -8.08178 -1.37799 5.38721 -0.250421 0.968137 4.52084 
14.3953 0.6049 0.283687 0.380505 -0.639402 0 0 0 -1.22546 -0.292034 0.108171 -8.07475 -1.40662 5.39036 -0.255258 0.966873 4.52241 
14.4003 0.606217 0.281464 0.381939 -0.63828 0 0 0 -1.22394 -0.297307 0.105839 -8.06756 -1.43532 5.39355 -0.26009 0.965584 4.52398 
14.4053 0.607528 0.27923 0.383361 -0.637162 0 0 0 -1.2224 -0.30256 0.103467 -8.06023 -1.46409 5.39678 -0.264914 0.964272 4.52555 
14.4103 0.608833 0.276985 0.38477 -0.636045 0 0 0 -1.22082 -0.30779 0.101056 -8.05275 -1.49295 5.40004 -0.269732 0.962935 4.52712 
14.4153 0.610132 0.274729 0.386166 -0.634932 0 0 0 -1.21921 -0.312999 0.0986075 -8.04512 -1.52188 5.40334 -0.274544 0.961575 4.52869 
14.4203 0.611425 0.272463 0.38755 -0.63382 0 0 0 -1.21758 -0.318186 0.0961206 -8.03734 -1.5509 5.40667 -0.279348 0.96019 4.53027 
14.4253 0.612712 0.270185 0.388921 -0.632712 0 0 0 -1.21592 -0.32335 0.093596 -8.02941 -1.57999 5.41003 -0.284146 0.958781 4.53184 
14.4303 0.613993 0.267896 0.39028 -0.631606 0 0 0 -1.21423 -0.328492 0.0910339 -8.02132 -1.60916 5.41342 -0.288936 0.957348 4.53341 
14.4353 0.615267 0.265597 0.391625 -0.630503 0 0 0 -1.21251 -0.33361 0.0884348 -8.01309 -1.63842 5.41684 -0.29372 0.955892 4.53498 
14.4403 0.616535 0.263288 0.392958 -0.629403 0 0 0 -1.21076 -0.338705 0.085799 -8.0047 -1.66776 5.42028 -0.298495 0.954411 4.53655 
14.4453 0.617796 0.260968 0.394279 -0.628305 0 0 0 -1.20898 -0.343776 0.0831267 -7.99616 -1.69718 5.42376 -0.303264 0.952907 4.53812 
14.4503 0.619051 0.258637 0.395586 -0.627211 0 0 0 -1.20717 -0.348823 0.0804185 -7.98746 -1.72669 5.42725 -0.308025 0.951378 4.53969 
14.4553 0.6203 0.256296 0.396881 -0.62612 0 0 0 -1.20534 -0.353846 0.0776746 -7.97861 -1.75627 5.43077 -0.312778 0.949826 4.54126 
14.4603 0.621541 0.253945 0.398163 -0.625032 0 0 0 -1.20347 -0.358845 0.0748953 -7.96961 -1.78595 5.43432 -0.317523 0.948251 4.54283 
14.4653 0.622776 0.251584 0.399432 -0.623947 0 0 0 -1.20158 -0.363818 0.0720811 -7.96045 -1.81571 5.43788 -0.322261 0.946651 4.5444 
14.4703 0.624004 0.249212 0.400688 -0.622865 0 0 0 -1.19966 -0.368767 0.0692323 -7.95113 -1.84555 5.44146 -0.32699 0.945028 4.54597 
14.4753 0.625226 0.246831 0.401931 -0.621787 0 0 0 -1.19771 -0.373689 0.0663493 -7.94166 -1.87548 5.44506 -0.331711 0.943381 4.54754 
14.4803 0.62644 0.24444 0.403161 -0.620712 0 0 0 -1.19573 -0.378587 0.0634324 -7.93203 -1.9055 5.44867 -0.336424 0.941711 4.54912 
14.4853 0.627647 0.242039 0.404379 -0.619641 0 0 0 -1.19372 -0.383458 0.060482 -7.92224 -1.93561 5.4523 -0.341128 0.940017 4.55069 
14.4903 0.628847 0.239628 0.405583 -0.618573 0 0 0 -1.19169 -0.388304 0.0574986 -7.91229 -1.9658 5.45595 -0.345824 0.938299 4.55226 
14.4953 0.63004 0.237207 0.406775 -0.617508 0 0 0 -1.18962 -0.393122 0.0544824 -7.90219 -1.99607 5.4596 -0.350511 0.936558 4.55383 
14.5003 0.631226 0.234777 0.407953 -0.616448 0 0 0 -1.18753 -0.397915 0.0514339 -7.89192 -2.02644 5.46327 -0.35519 0.934794 4.5554 
14.5053 0.632404 0.232337 0.409119 -0.615391 0 0 0 -1.18541 -0.40268 0.0483534 -7.88149 -2.0569 5.46694 -0.35986 0.933006 4.55697 
14.5103 0.633576 0.229889 0.410271 -0.614338 0 0 0 -1.18326 -0.407418 0.0452414 -7.8709 -2.08744 5.47062 -0.36452 0.931195 4.55854 
14.5153 0.634739 0.22743 0.411411 -0.613288 0 0 0 -1.18108 -0.412129 0.0420983 -7.86014 -2.11807 5.47431 -0.369172 0.929361 4.56011 
14.5203 0.635896 0.224963 0.412537 -0.612243 0 0 0 -1.17887 -0.416812 0.0389244 -7.84923 -2.14879 5.478 -0.373814 0.927504 4.56168 
14.5253 0.637044 0.222486 0.413651 -0.611202 0 0 0 -1.17663 -0.421468 0.0357201 -7.83815 -2.17959 5.48169 -0.378447 0.925623 4.56325 
14.5303 0.638185 0.220001 0.414751 -0.610165 0 0 0 -1.17437 -0.426095 0.0324859 -7.8269 -2.21049 5.48539 -0.38307 0.923719 4.56482 
14.5353 0.639319 0.217506 0.415838 -0.609132 0 0 0 -1.17208 -0.430695 0.0292222 -7.81549 -2.24147 5.48908 -0.387684 0.921792 4.56639 
14.5403 0.640445 0.215003 0.416912 -0.608103 0 0 0 -1.16976 -0.435266 0.0259293 -7.80391 -2.27254 5.49278 -0.392288 0.919842 4.56797 
14.5453 0.641562 0.212491 0.417973 -0.607078 0 0 0 -1.16741 -0.439808 0.0226077 -7.79217 -2.3037 5.49647 -0.396883 0.917869 4.56954 
14.5503 0.642673 0.20997 0.419021 -0.606058 0 0 0 -1.16503 -0.444321 0.0192579 -7.78026 -2.33495 5.50015 -0.401467 0.915873 4.57111 
14.5553 0.643775 0.207441 0.420055 -0.605042 0 0 0 -1.16263 -0.448806 0.0158801 -7.76818 -2.36628 5.50383 -0.406042 0.913855 4.57268 
14.5603 0.644869 0.204904 0.421077 -0.60403 0 0 0 -1.16019 -0.453261 0.0124749 -7.75593 -2.3977 5.5075 -0.410606 0.911813 4.57425 
14.5653 0.645956 0.202358 0.422085 -0.603023 0 0 0 -1.15773 -0.457687 0.00904265 -7.74352 -2.42921 5.51117 -0.41516 0.909748 4.57582 
14.5703 0.647034 0.199803 0.42308 -0.602021 0 0 0 -1.15524 -0.462083 0.0055838 -7.73093 -2.46081 5.51482 -0.419704 0.907661 4.57739 
14.5753 0.648104 0.197241 0.424062 -0.601023 0 0 0 -1.15272 -0.46645 0.00209877 -7.71817 -2.49249 5.51846 -0.424237 0.905551 4.57896 
14.5803 0.649166 0.194671 0.425031 -0.60003 0 0 0 -1.15017 -0.470787 -0.00141201 -7.70524 -2.52426 5.52209 -0.428759 0.903419 4.58053 
14.5853 0.65022 0.192092 0.425986 -0.599041 0 0 0 -1.1476 -0.475094 -0.0049481 -7.69214 -2.55612 5.52571 -0.433271 0.901264 4.5821 
14.5903 0.651265 0.189506 0.426928 -0.598058 0 0 0 -1.145 -0.47937 -0.00850908 -7.67886 -2.58806 5.5293 -0.437772 0.899086 4.58367 
14.5953 0.652303 0.186912 0.427857 -0.597079 0 0 0 -1.14237 -0.483617 -0.0120945 -7.66541 -2.62008 5.53288 -0.442262 0.896886 4.58524 
14.6003 0.653331 0.184311 0.428773 -0.596105 0 0 0 -1.13971 -0.487833 -0.0157039 -7.65178 -2.65219 5.53644 -0.446741 0.894663 4.58682 
14.6053 0.654352 0.181701 0.429675 -0.595137 0 0 0 -1.13702 -0.492018 -0.0193369 -7.63798 -2.68438 5.53998 -0.451209 0.892418 4.58839 
14.6103 0.655364 0.179085 0.430564 -0.594173 0 0 0 -1.13431 -0.496173 -0.022993 -7.62401 -2.71666 5.5435 -0.455666 0.890151 4.58996 
14.6153 0.656368 0.176461 0.43144 -0.593214 0 0 0 -1.13156 -0.500296 -0.0266718 -7.60985 -2.74902 5.54699 -0.460111 0.887862 4.59153 
14.6203 0.657363 0.17383 0.432302 -0.592261 0 0 0 -1.12879 -0.504389 -0.0303728 -7.59552 -2.78146 5.55046 -0.464544 0.88555 4.5931 
14.6253 0.658349 0.171191 0.433151 -0.591313 0 0 0 -1.12599 -0.508451 -0.0340956 -7.58101 -2.81398 5.55391 -0.468966 0.883216 4.59467 
14.6303 0.659327 0.168546 0.433987 -0.59037 0 0 0 -1.12317 -0.512481 -0.0378397 -7.56632 -2.84658 5.55733 -0.473377 0.88086 4.59624 
14.6353 0.660296 0.165894 0.434809 -0.589432 0 0 0 -1.12031 -0.51648 -0.0416048 -7.55145 -2.87926 5.56071 -0.477775 0.878482 4.59781 
14.6403 0.661256 0.163235 0.435618 -0.5885 0 0 0 -1.11743 -0.520448 -0.0453902 -7.5364 -2.91202 5.56407 -0.482162 0.876082 4.59938 
14.6453 0.662208 0.160569 0.436413 -0.587573 0 0 0 -1.11452 -0.524385 -0.0491957 -7.52117 -2.94486 5.5674 -0.486536 0.87366 4.60095 
14.6503 0.663151 0.157896 0.437195 -0.586652 0 0 0 -1.11158 -0.528289 -0.0530207 -7.50576 -2.97777 5.57069 -0.490898 0.871217 4.60252 
14.6553 0.664085 0.155217 0.437964 -0.585736 0 0 0 -1.10862 -0.532162 -0.0568647 -7.49016 -3.01076 5.57395 -0.495248 0.868751 4.60409 
14.6603 0.66501 0.152532 0.438719 -0.584826 0 0 0 -1.10563 -0.536004 -0.0607274 -7.47438 -3.04383 5.57717 -0.499586 0.866264 4.60567 
14.6653 0.665926 0.14984 0.439461 -0.583921 0 0 0 -1.10261 -0.539813 -0.0646082 -7.45842 -3.07696 5.58036 -0.503911 0.863755 4.60724 
14.6703 0.666834 0.147143 0.440189 -0.583022 0 0 0 -1.09956 -0.543591 -0.0685068 -7.44227 -3.11017 5.5835 -0.508224 0.861225 4.60881 
14.6753 0.667732 0.144439 0.440904 -0.582129 0 0 0 -1.09648 -0.547337 -0.0724226 -7.42594 -3.14346 5.58661 -0.512524 0.858673 4.61038 
14.6803 0.668621 0.141729 0.441606 -0.581242 0 0 0 -1.09338 -0.55105 -0.0763551 -7.40942 -3.17681 5.58968 -0.516811 0.8561 4.61195 
14.6853 0.669502 0.139013 0.442294 -0.580361 0 0 0 -1.09025 -0.554732 -0.0803041 -7.39271 -3.21023 5.59271 -0.521085 0.853505 4.61352 
14.6903 0.670373 0.136292 0.442968 -0.579486 0 0 0 -1.08709 -0.558382 -0.0842688 -7.37581 -3.24372 5.59569 -0.525346 0.850889 4.61509 
14.6953 0.671235 0.133565 0.44363 -0.578616 0 0 0 -1.08391 -0.561999 -0.088249 -7.35873 -3.27728 5.59863 -0.529594 0.848251 4.61666 
14.7003 0.672088 0.130833 0.444277 -0.577753 0 0 0 -1.0807 -0.565584 -0.0922442 -7.34145 -3.3109 5.60152 -0.533829 0.845593 4.61823 
14.7053 0.672932 0.128095 0.444911 -0.576896 0 0 0 -1.07746 -0.569137 -0.0962538 -7.32399 -3.34459 5.60437 -0.53805 0.842913 4.6198 
14.7103 0.673767 0.125351 0.445532 -0.576044 0 0 0 -1.07419 -0.572658 -0.100277 -7.30634 -3.37834 5.60717 -0.542258 0.840212 4.62137 
14.7153 0.674592 0.122603 0.446139 -0.575199 0 0 0 -1.0709 -0.576146 -0.104315 -7.28849 -3.41215 5.60992 -0.546452 0.83749 4.62294 
14.7203 0.675408 0.119849 0.446732 -0.57436 0 0 0 -1.06758 -0.579602 -0.108365 -7.27046 -3.44602 5.61262 -0.550633 0.834747 4.62452 
14.7253 0.676215 0.117091 0.447312 -0.573528 0 0 0 -1.06423 -0.583026 -0.112428 -7.25223 -3.47995 5.61527 -0.5548 0.831984 4.62609 
14.7303 0.677013 0.114328 0.447879 -0.572702 0 0 0 -1.06086 -0.586418 -0.116503 -7.2338 -3.51393 5.61787 -0.558953 0.829199 4.62766 
14.7353 0.677801 0.11156 0.448432 -0.571882 0 0 0 -1.05746 -0.589777 -0.12059 -7.21519 -3.54797 5.62041 -0.563092 0.826394 4.62923 
14.7403 0.67858 0.108787 0.448971 -0.571068 0 0 0 -1.05403 -0.593104 -0.124688 -7.19638 -3.58207 5.62291 -0.567217 0.823568 4.6308 
14.7453 0.67935 0.10601 0.449497 -0.570261 0 0 0 -1.05057 -0.596399 -0.128797 -7.17737 -3.61621 5.62534 -0.571328 0.820722 4.63237 
14.7503 0.68011 0.103229 0.450009 -0.569461 0 0 0 -1.04709 -0.599661 -0.132916 -7.15817 -3.65041 5.62772 -0.575424 0.817855 4.63394 
14.7553 0.680861 0.100443 0.450508 -0.568667 0 0 0 -1.04358 -0.602891 -0.137046 -7.13877 -3.68466 5.63004 -0.579507 0.814968 4.63551 
14.7603 0.681603 0.0976529 0.450993 -0.567879 0 0 0 -1.04005 -0.606089 -0.141184 -7.11917 -3.71895 5.63231 -0.583574 0.81206 4.63708 
14.7653 0.682335 0.0948589 0.451464 -0.567099 0 0 0 -1.03649 -0.609255 -0.145332 -7.09938 -3.75329 5.63451 -0.587627 0.809132 4.63865 
14.7703 0.683058 0.092061 0.451922 -0.566324 0 0 0 -1.0329 -0.612388 -0.149488 -7.07939 -3.78767 5.63666 -0.591666 0.806183 4.64022 
14.7753 0.683771 0.0892594 0.452366 -0.565557 0 0 0 -1.02928 -0.615489 -0.153652 -7.0592 -3.82209 5.63874 -0.595689 0.803215 4.64179 
14.7803 0.684475 0.086454 0.452797 -0.564796 0 0 0 -1.02564 -0.618558 -0.157823 -7.03881 -3.85655 5.64077 -0.599698 0.800226 4.64337 
14.7853 0.685169 0.083645 0.453214 -0.564043 0 0 0 -1.02197 -0.621595 -0.162002 -7.01822 -3.89106 5.64273 -0.603692 0.797218 4.64494 
14.7903 0.685854 0.0808326 0.453617 -0.563295 0 0 0 -1.01828 -0.6246 -0.166188 -6.99743 -3.92559 5.64462 -0.60767 0.794189 4.64651 
14.7953 0.686529 0.0780169 0.454007 -0.562555 0 0 0 -1.01456 -0.627573 -0.170379 -6.97644 -3.96016 5.64646 -0.611634 0.791141 4.64808 
14.8003 0.687195 0.0751979 0.454383 -0.561822 0 0 0 -1.01081 -0.630514 -0.174577 -6.95525 -3.99477 5.64823 -0.615582 0.788073 4.64965 
14.8053 0.687851 0.0723759 0.454746 -0.561096 0 0 0 -1.00704 -0.633423 -0.178779 -6.93385 -4.0294 5.64993 -0.619515 0.784985 4.65122 
14.8103 0.688498 0.0695508 0.455095 -0.560376 0 0 0 -1.00324 -0.636301 -0.182987 -6.91225 -4.06406 5.65157 -0.623432 0.781878 4.65279 
14.8153 0.689136 0.0667229 0.45543 -0.559664 0 0 0 -0.999413 -0.639146 -0.187199 -6.89045 -4.09875 5.65314 -0.627334 0.778751 4.65436 
14.8203 0.689763 0.0638923 0.455751 -0.558959 0 0 0 -0.995562 -0.64196 -0.191415 -6.86845 -4.13346 5.65465 -0.63122 0.775604 4.65593 
14.8253 0.690382 0.061059 0.456059 -0.558261 0 0 0 -0.991685 -0.644743 -0.195634 -6.84624 -4.16819 5.65608 -0.63509 0.772438 4.6575 
14.8303 0.69099 0.0582232 0.456354 -0.55757 0 0 0 -0.987782 -0.647494 -0.199857 -6.82383 -4.20294 5.65745 -0.638944 0.769253 4.65907 
14.8353 0.691589 0.055385 0.456634 -0.556886 0 0 0 -0.983853 -0.650213 -0.204082 -6.80121 -4.23771 5.65875 -0.642782 0.766049 4.66064 
14.8403 0.692179 0.0525446 0.456901 -0.556209 0 0 0 -0.979899 -0.652901 -0.208309 -6.77838 -4.2725 5.65998 -0.646605 0.762825 4.66222 
14.8453 0.692759 0.049702 0.457155 -0.55554 0 0 0 -0.975919 -0.655558 -0.212538 -6.75535 -4.3073 5.66114 -0.650411 0.759583 4.66379 
14.8503 0.69333 0.0468574 0.457394 -0.554877 0 0 0 -0.971913 -0.658184 -0.216768 -6.73211 -4.3421 5.66223 -0.654201 0.756321 4.66536 
14.8553 0.693891 0.0440108 0.45762 -0.554222 0 0 0 -0.967882 -0.660779 -0.220999 -6.70867 -4.37692 5.66325 -0.657974 0.753041 4.66693 
