t qw qx qy qz px py pz wx wy wz ax ay az roll pitch yaw 
4.75006 0.730524 0.0690956 -0.0719854 0.675558 6.1766 24.9384 5.70697 -0.00306587 0.011691 0.567558 -1.17221 0.241247 2.80942 0.00376631 -0.199858 1.49228 
4.75506 0.729977 0.0693209 -0.0717475 0.676151 6.15311 24.9408 5.69577 0.294881 0.293839 0.42327 -1.57605 0.234331 3.3033 0.00426592 -0.199818 1.49385 
4.76006 0.72943 0.0695441 -0.0715076 0.676743 6.12961 24.9432 5.68441 -0.0668454 0.234782 0.0597914 -1.40097 -0.0381186 3.5297 0.00476542 -0.199773 1.49542 
4.76506 0.728883 0.0697653 -0.0712655 0.677336 6.10612 24.9455 5.67287 0.035679 0.238708 0.392438 -1.48178 0.000652641 3.52612 0.0052648 -0.199723 1.49699 
4.77006 0.728335 0.0699844 -0.0710214 0.677927 6.08262 24.9478 5.66117 0.171275 0.368364 0.349894 -0.916175 -0.0383499 3.5387 0.00576405 -0.199667 1.49856 
4.77506 0.727787 0.0702014 -0.0707752 0.678519 6.05911 24.9501 5.6493 0.0933264 -0.0648027 0.401173 -1.56914 -0.260824 3.61113 0.00626316 -0.199607 1.50013 
4.78006 0.727239 0.0704163 -0.0705269 0.67911 6.03561 24.9523 5.63727 0.160892 -0.290496 0.0444102 -0.855582 0.0337898 3.81079 0.00676211 -0.199542 1.5017 
4.78506 0.726691 0.0706291 -0.0702766 0.679701 6.0121 24.9544 5.62509 -0.107079 -0.0695057 0.258426 -1.40057 -0.376411 3.47391 0.00726089 -0.199472 1.50327 
4.79006 0.726142 0.0708397 -0.0700242 0.680291 5.98859 24.9565 5.61275 -0.154852 -0.12546 0.224343 -1.87017 0.354835 4.46231 0.00775949 -0.199397 1.50484 
4.79506 0.725593 0.0710483 -0.0697698 0.680882 5.96508 24.9586 5.60026 -0.215395 0.14465 0.227847 -1.21314 0.231285 3.98565 0.00825789 -0.199317 1.50641 
4.80006 0.725043 0.0712547 -0.0695133 0.681471 5.94156 24.9606 5.58763 0.286414 0.0238163 0.270782 -1.57845 0.00806864 4.34682 0.00875609 -0.199232 1.50798 
4.80506 0.724493 0.071459 -0.0692549 0.682061 5.91805 24.9625 5.57484 0.263947 0.0697683 0.248296 -1.81659 0.15087 4.23011 0.00925407 -0.199142 1.50955 
4.81006 0.723943 0.0716611 -0.0689944 0.68265 5.89453 24.9644 5.56192 0.144988 -0.456037 0.219199 -1.30129 0.0934448 4.38049 0.00975182 -0.199047 1.51113 
4.81506 0.723393 0.0718611 -0.0687319 0.683239 5.87101 24.9663 5.54886 -0.0982429 0.199747 0.293389 -1.04441 -0.230696 5.13008 0.0102493 -0.198947 1.5127 
4.82006 0.722842 0.072059 -0.0684675 0.683827 5.84748 24.9681 5.53566 0.105638 -0.357579 0.492933 -0.918973 -0.0844024 4.87647 0.0107466 -0.198842 1.51427 
4.82506 0.722291 0.0722546 -0.068201 0.684415 5.82396 24.9698 5.52233 0.270707 0.377643 0.31921 -0.879676 -0.220202 4.98855 0.0112436 -0.198732 1.51584 
4.83006 0.721739 0.0724481 -0.0679326 0.685003 5.80043 24.9715 5.50887 0.0172894 -0.018055 0.543945 -1.03006 0.746842 5.28904 0.0117402 -0.198617 1.51741 
4.83506 0.721188 0.0726394 -0.0676623 0.68559 5.7769 24.9732 5.49529 0.00962711 0.0380259 0.287382 -1.09308 -0.162902 5.04906 0.0122367 -0.198497 1.51898 
4.84006 0.720636 0.0728285 -0.06739 0.686177 5.75337 24.9748 5.48158 0.283256 0.102385 0.438971 -0.50142 0.128588 5.51307 0.0127328 -0.198372 1.52055 
4.84506 0.720083 0.0730154 -0.0671157 0.686764 5.72983 24.9763 5.46775 0.0613413 0.0261784 0.28875 -0.994351 -0.134807 5.60332 0.0132285 -0.198242 1.52212 
4.85006 0.719531 0.0732001 -0.0668395 0.68735 5.7063 24.9778 5.45381 0.360138 -0.0589695 0.411699 -1.06802 -0.009528 5.84419 0.013724 -0.198108 1.52369 
4.85506 0.718978 0.0733825 -0.0665614 0.687936 5.68276 24.9793 5.43976 0.0486145 0.153506 0.173186 -0.764436 0.0365102 5.71554 0.0142191 -0.197968 1.52526 
4.86006 0.718425 0.0735628 -0.0662814 0.688521 5.65922 24.9807 5.4256 0.13807 0.151136 -0.222351 -1.35703 0.586154 6.60203 0.0147138 -0.197823 1.52683 
4.86506 0.717871 0.0737408 -0.0659995 0.689106 5.63568 24.982 5.41133 0.382192 -0.156955 0.423546 -0.562435 -0.113403 6.07586 0.0152082 -0.197674 1.5284 
4.87006 0.717317 0.0739166 -0.0657157 0.689691 5.61214 24.9833 5.39696 0.146167 -0.0221905 0.709058 -0.990755 -0.0438292 6.25487 0.0157022 -0.197519 1.52998 
4.87506 0.716763 0.0740901 -0.06543 0.690275 5.5886 24.9846 5.3825 0.493164 -0.287595 0.395252 -0.738372 -0.0473757 5.72454 0.0161958 -0.19736 1.53155 
4.88006 0.716209 0.0742614 -0.0651424 0.690859 5.56505 24.9858 5.36794 0.262499 -0.190913 0.14206 -1.2111 -0.0734624 6.54871 0.016689 -0.197195 1.53312 
4.88506 0.715654 0.0744304 -0.064853 0.691443 5.5415 24.987 5.35329 0.433358 0.0071148 0.280684 -1.33032 0.028251 6.58234 0.0171818 -0.197026 1.53469 
4.89006 0.715099 0.0745972 -0.0645618 0.692026 5.51796 24.9881 5.33855 0.0108973 -0.149724 -0.27241 -0.358867 0.417323 6.67222 0.0176742 -0.196851 1.53626 
4.89506 0.714544 0.0747617 -0.0642687 0.692609 5.49441 24.9891 5.32373 -0.0793785 0.0445497 0.238182 -0.937295 0.0171357 6.17789 0.0181661 -0.196672 1.53783 
4.90006 0.713989 0.0749239 -0.0639738 0.693191 5.47086 24.9901 5.30882 0.499546 -0.202215 0.401835 -0.721116 0.0897414 7.34048 0.0186576 -0.196488 1.5394 
4.90506 0.713433 0.0750838 -0.063677 0.693773 5.44731 24.9911 5.29385 0.0870202 0.0843469 0.532608 -0.762557 0.452336 6.71399 0.0191486 -0.196299 1.54097 
4.91006 0.712877 0.0752414 -0.0633785 0.694355 5.42375 24.992 5.2788 0.510224 -0.302736 0.488517 -0.712634 -0.158506 7.14638 0.0196391 -0.196105 1.54254 
4.91506 0.71232 0.0753968 -0.0630781 0.694936 5.4002 24.9929 5.26368 0.0361149 -0.105437 0.297596 -0.624097 0.199795 7.51918 0.0201291 -0.195906 1.54411 
4.92006 0.711764 0.0755498 -0.062776 0.695517 5.37664 24.9937 5.24849 0.490154 0.304438 0.42119 -0.222685 0.121587 7.5603 0.0206186 -0.195703 1.54568 
4.92507 0.711207 0.0757005 -0.0624721 0.696098 5.35309 24.9945 5.23325 0.0252647 0.33569 0.316651 -0.909118 0.207984 7.56724 0.0211076 -0.195494 1.54725 
4.93007 0.710649 0.0758489 -0.0621665 0.696678 5.32953 24.9952 5.21794 0.332021 -0.0275435 0.184845 -0.467211 0.422854 8.097 0.0215961 -0.19528 1.54883 
4.93507 0.710092 0.075995 -0.0618591 0.697257 5.30598 24.9958 5.20259 0.0878285 -0.109025 -0.103906 -0.359003 0.265356 8.03543 0.0220841 -0.195062 1.5504 
4.94007 0.709534 0.0761387 -0.0615499 0.697837 5.28242 24.9965 5.18718 -0.381081 0.353676 0.263276 -0.182492 0.0183511 7.86861 0.0225715 -0.194839 1.55197 
4.94507 0.708976 0.0762801 -0.061239 0.698415 5.25886 24.997 5.17173 0.194141 0.239774 0.302779 -0.210738 0.355453 8.21268 0.0230583 -0.194611 1.55354 
4.95007 0.708418 0.0764192 -0.0609264 0.698994 5.2353 24.9975 5.15623 0.418437 0.108956 0.724698 -0.38574 0.357849 8.71488 0.0235445 -0.194378 1.55511 
4.95507 0.707859 0.0765559 -0.0606121 0.699572 5.21174 24.998 5.1407 0.159573 0.0434222 0.488588 -0.281369 0.49211 8.63441 0.0240302 -0.19414 1.55668 
4.96007 0.7073 0.0766902 -0.0602961 0.700149 5.18818 24.9984 5.12513 -0.0268911 -0.0330825 0.274181 0.119526 -0.242908 8.89229 0.0245152 -0.193897 1.55825 
4.96507 0.706741 0.0768222 -0.0599785 0.700727 5.16462 24.9988 5.10953 0.146721 0.334618 0.114192 -0.641768 0.337756 8.53087 0.0249997 -0.193649 1.55982 
4.97007 0.706182 0.0769519 -0.0596591 0.701303 5.14106 24.9991 5.0939 -0.0912158 -0.0778762 0.691907 -0.389361 0.62371 9.10993 0.0254835 -0.193397 1.56139 
4.97507 0.705622 0.0770791 -0.0593381 0.70188 5.1175 24.9994 5.07825 -0.0120841 0.0744581 0.454242 -0.198327 0.501877 9.26587 0.0259667 -0.19314 1.56296 
4.98007 0.705062 0.077204 -0.0590154 0.702456 5.09393 24.9996 5.06258 -0.0613597 0.0654741 0.115555 0.0442448 0.348483 9.56381 0.0264492 -0.192878 1.56453 
4.98507 0.704502 0.0773265 -0.0586911 0.703031 5.07037 24.9998 5.0469 0.0428093 0.0433942 -0.00871267 -0.274179 0.231114 9.9167 0.0269311 -0.192611 1.5661 
4.99007 0.703941 0.0774466 -0.0583652 0.703606 5.04681 24.9999 5.0312 0.0570073 -0.140047 0.386496 -0.0925808 0.244043 9.71782 0.0274123 -0.192339 1.56768 
4.99507 0.703381 0.0775643 -0.0580377 0.704181 5.02325 25 5.0155 0.317909 0.163671 0.398126 0.140052 0.35005 9.90209 0.0278928 -0.192062 1.56925 
5.00007 0.70282 0.0776796 -0.0577085 0.704755 4.99968 25 4.99979 0.159132 0.124719 0.20382 -0.0371172 0.0677751 10.0483 0.0283726 -0.191781 1.57082 
5.00507 0.702258 0.0777925 -0.0573778 0.705329 4.97612 25 4.98408 -0.172907 0.151903 0.32188 0.209132 -0.0363571 10.183 0.0288517 -0.191495 1.57239 
5.01007 0.701697 0.077903 -0.0570455 0.705902 4.95256 24.9999 4.96838 -0.117295 0.240918 0.482844 -0.40785 0.249425 10.1529 0.0293301 -0.191204 1.57396 
5.01507 0.701135 0.0780111 -0.0567116 0.706475 4.929 24.9998 4.95268 0.115609 -0.0253273 -0.115922 0.0635092 0.323879 10.1358 0.0298078 -0.190908 1.57553 
5.02007 0.700573 0.0781167 -0.0563762 0.707048 4.90544 24.9996 4.937 0.258077 0.084248 0.654871 0.45856 0.137944 10.5776 0.0302847 -0.190608 1.5771 
5.02507 0.700011 0.0782199 -0.0560392 0.70762 4.88187 24.9994 4.92133 0.330511 -0.12125 0.491626 0.514816 0.278139 10.698 0.0307608 -0.190303 1.57867 
5.03007 0.699448 0.0783207 -0.0557007 0.708192 4.85831 24.9991 4.90568 0.127785 -0.0822382 -0.00377342 -0.342625 0.443665 10.6951 0.0312362 -0.189993 1.58024 
5.03507 0.698885 0.0784191 -0.0553606 0.708763 4.83475 24.9988 4.89005 0.240811 0.15343 0.811585 0.507663 0.171653 11.3965 0.0317108 -0.189678 1.58181 
5.04007 0.698322 0.078515 -0.0550191 0.709334 4.81119 24.9984 4.87446 0.319404 -0.0220025 0.19059 0.452741 0.562727 11.2157 0.0321846 -0.189358 1.58338 
5.04507 0.697759 0.0786085 -0.054676 0.709904 4.78763 24.998 4.85889 0.567494 -0.108734 0.171456 0.491631 0.331518 10.8245 0.0326576 -0.189034 1.58495 
5.05007 0.697196 0.0786995 -0.0543315 0.710474 4.76407 24.9975 4.84335 0.498812 0.741817 0.177506 0.284496 0.212122 11.2874 0.0331298 -0.188705 1.58653 
5.05507 0.696632 0.0787881 -0.0539855 0.711043 4.74051 24.997 4.82786 0.126199 -0.241894 -0.14064 0.256212 0.641866 11.4099 0.0336012 -0.188372 1.5881 
5.06007 0.696068 0.0788742 -0.0536381 0.711612 4.71695 24.9964 4.81241 0.275911 -0.114083 0.732704 0.393244 0.602782 12.2616 0.0340717 -0.188033 1.58967 
5.06507 0.695503 0.0789579 -0.0532891 0.71218 4.69339 24.9958 4.797 0.384765 0.176451 0.540841 0.256231 0.663957 11.9697 0.0345413 -0.18769 1.59124 
5.07007 0.694939 0.0790391 -0.0529388 0.712748 4.66984 24.9952 4.78165 0.152572 -0.182292 0.0474549 0.486784 0.834478 11.9991 0.0350101 -0.187342 1.59281 
5.07507 0.694374 0.0791178 -0.052587 0.713316 4.64628 24.9944 4.76635 -0.035357 -0.0222332 0.321843 0.985446 0.898313 12.6142 0.0354781 -0.18699 1.59438 
5.08007 0.693809 0.079194 -0.0522339 0.713883 4.62272 24.9937 4.7511 0.35114 0.138809 0.967574 0.350306 0.482807 12.0236 0.0359451 -0.186633 1.59595 
5.08507 0.693244 0.0792678 -0.0518793 0.71445 4.59917 24.9929 4.73592 0.126653 0.280164 0.645218 -0.0594929 0.121147 13.0041 0.0364113 -0.186271 1.59752 
5.09007 0.692678 0.0793391 -0.0515233 0.715016 4.57562 24.992 4.7208 -0.0532767 -0.036611 0.143942 0.398562 0.409452 12.5498 0.0368765 -0.185905 1.59909 
5.09507 0.692112 0.0794079 -0.051166 0.715582 4.55206 24.9911 4.70575 0.298905 -0.00870125 0.343819 0.425881 0.381049 13.4481 0.0373408 -0.185533 1.60066 
5.10007 0.691546 0.0794742 -0.0508073 0.716147 4.52851 24.9901 4.69078 0.234794 0.209071 0.75219 0.42015 0.208953 12.7558 0.0378042 -0.185158 1.60223 
5.10507 0.69098 0.079538 -0.0504473 0.716712 4.50496 24.9891 4.67588 0.111127 0.0775781 0.10677 0.296425 0.545521 13.2152 0.0382666 -0.184777 1.6038 
5.11007 0.690413 0.0795993 -0.0500859 0.717276 4.48141 24.988 4.66106 0.189189 0.0509273 0.268438 0.683991 0.472442 13.2722 0.0387281 -0.184392 1.60538 
5.11507 0.689847 0.0796581 -0.0497232 0.71784 4.45787 24.9869 4.64632 -0.272301 0.382324 0.16049 0.436851 0.433279 13.4008 0.0391886 -0.184003 1.60695 
5.12007 0.68928 0.0797144 -0.0493592 0.718403 4.43432 24.9858 4.63167 0.399667 -0.0965677 0.410841 0.585218 0.724517 13.0855 0.0396481 -0.183609 1.60852 
5.12507 0.688712 0.0797682 -0.0489939 0.718966 4.41077 24.9846 4.61711 0.484918 -0.0391563 0.192427 0.47519 1.33089 13.5179 0.0401066 -0.18321 1.61009 
5.13007 0.688145 0.0798195 -0.0486273 0.719528 4.38723 24.9833 4.60265 0.419847 -0.188858 0.0253487 0.279737 0.970029 13.2582 0.0405642 -0.182806 1.61166 
5.13507 0.687577 0.0798682 -0.0482594 0.72009 4.36369 24.982 4.58829 0.176962 -0.218932 0.341192 0.144216 0.557401 14.1098 0.0410207 -0.182399 1.61323 
5.14007 0.687009 0.0799145 -0.0478903 0.720651 4.34015 24.9806 4.57402 0.044337 -0.164726 0.598421 0.813147 0.840726 14.24 0.0414762 -0.181986 1.6148 
5.14507 0.686441 0.0799582 -0.0475199 0.721212 4.31661 24.9792 4.55986 0.402379 -0.120423 0.0267487 0.988254 0.511086 14.3921 0.0419306 -0.181569 1.61637 
5.15007 0.685873 0.0799994 -0.0471483 0.721773 4.29307 24.9778 4.54581 0.427342 -0.116097 0.0305382 1.05831 0.410795 14.4472 0.042384 -0.181147 1.61794 
5.15507 0.685304 0.0800381 -0.0467755 0.722333 4.26954 24.9763 4.53187 0.243508 0.125373 0.393347 0.0852459 0.279509 14.2755 0.0428364 -0.180721 1.61951 
5.16007 0.684735 0.0800742 -0.0464015 0.722892 4.246 24.9747 4.51805 0.361286 -0.0601735 0.236789 0.706127 0.986036 14.4239 0.0432877 -0.180291 1.62108 
5.16507 0.684166 0.0801078 -0.0460263 0.723451 4.22247 24.9731 4.50435 0.0551292 0.157094 0.0757396 0.543615 0.221406 14.8261 0.0437379 -0.179855 1.62265 
5.17007 0.683597 0.0801389 -0.0456499 0.724009 4.19894 24.9715 4.49077 0.112709 0.0220081 0.471598 0.572286 0.681414 15.1123 0.044187 -0.179416 1.62423 
5.17507 0.683027 0.0801675 -0.0452723 0.724567 4.17541 24.9698 4.47731 -0.177936 -0.257528 0.32918 1.20035 0.501618 15.7353 0.044635 -0.178972 1.6258 
5.18007 0.682457 0.0801934 -0.0448936 0.725125 4.15189 24.968 4.46398 0.0780266 0.314277 0.107765 0.417049 0.21631 15.1852 0.0450818 -0.178523 1.62737 
5.18507 0.681887 0.0802169 -0.0445137 0.725681 4.12836 24.9662 4.45079 0.381552 0.0634074 0.283161 0.601547 0.387722 15.6119 0.0455276 -0.17807 1.62894 
5.19007 0.681317 0.0802378 -0.0441327 0.726238 4.10484 24.9644 4.43773 -0.221958 -0.194645 0.256749 0.742301 0.124125 15.6654 0.0459722 -0.177613 1.63051 
5.19507 0.680746 0.0802562 -0.0437506 0.726794 4.08132 24.9625 4.42481 -0.0652189 0.228057 0.364037 0.72007 0.492802 15.72 0.0464157 -0.177151 1.63208 
5.20007 0.680176 0.080272 -0.0433674 0.727349 4.05781 24.9605 4.41203 -0.0553275 -0.0383668 0.0861873 0.806743 0.71016 15.4829 0.046858 -0.176684 1.63365 
5.20507 0.679605 0.0802852 -0.0429831 0.727904 4.03429 24.9585 4.3994 -0.0438448 0.115792 0.0678365 0.907778 1.19206 15.7103 0.0472991 -0.176213 1.63522 
5.21007 0.679033 0.0802959 -0.0425977 0.728458 4.01078 24.9565 4.38691 -0.143113 -0.0509804 0.360844 0.735532 0.493264 15.3288 0.0477391 -0.175738 1.63679 
5.21507 0.678462 0.0803041 -0.0422113 0.729012 3.98727 24.9544 4.37458 0.00339902 0.435726 0.368333 1.16608 0.664886 15.7429 0.0481778 -0.175259 1.63836 
5.22007 0.67789 0.0803097 -0.0418238 0.729566 3.96376 24.9522 4.3624 0.12941 0.0260603 0.373466 0.399512 1.03557 16.6784 0.0486154 -0.174775 1.63993 
5.22507 0.677318 0.0803127 -0.0414353 0.730118 3.94026 24.95 4.35038 -0.107149 0.509276 0.240253 1.18057 0.538143 16.3064 0.0490517 -0.174286 1.6415 
5.23007 0.676746 0.0803132 -0.0410457 0.730671 3.91675 24.9478 4.33852 0.259115 0.271941 0.387994 1.07018 0.859073 16.0948 0.0494868 -0.173794 1.64308 
5.23507 0.676174 0.0803111 -0.0406552 0.731222 3.89325 24.9455 4.32682 0.0892713 0.301673 0.204259 0.513287 0.743157 16.5865 0.0499207 -0.173297 1.64465 
5.24007 0.675601 0.0803064 -0.0402637 0.731774 3.86976 24.9431 4.31529 0.226608 -0.0695002 0.539664 1.46261 0.901161 16.9715 0.0503533 -0.172795 1.64622 
5.24507 0.675029 0.0802992 -0.0398711 0.732324 3.84626 24.9408 4.30392 0.0285966 0.476444 0.616516 1.20934 1.07816 16.7724 0.0507847 -0.172289 1.64779 
5.25007 0.674456 0.0802894 -0.0394776 0.732874 3.82277 24.9383 4.29273 -0.147414 -0.0275753 0.345994 1.1621 0.809076 17.1869 0.0512148 -0.171779 1.64936 
5.25507 0.673882 0.080277 -0.0390832 0.733424 3.79928 24.9358 4.28171 0.277315 -0.0301224 0.427239 0.726655 1.38528 17.1034 0.0516436 -0.171265 1.65093 
5.26007 0.673309 0.0802621 -0.0386878 0.733973 3.7758 24.9333 4.27087 0.161582 0.272919 0.50712 0.608285 0.893955 17.2362 0.0520711 -0.170747 1.6525 
5.26507 0.672735 0.0802446 -0.0382915 0.734522 3.75232 24.9307 4.26021 0.0916364 0.13197 0.605624 0.695084 1.10708 17.2367 0.0524973 -0.170224 1.65407 
5.27007 0.672161 0.0802245 -0.0378943 0.73507 3.72884 24.9281 4.24974 -0.253929 0.154257 0.17477 1.15009 0.857861 17.0662 0.0529222 -0.169697 1.65564 
5.27507 0.671587 0.0802019 -0.0374961 0.735617 3.70536 24.9254 4.23944 0.524818 0.239084 0.130015 0.652185 0.616688 17.4012 0.0533458 -0.169165 1.65721 
5.28007 0.671013 0.0801766 -0.0370971 0.736164 3.68189 24.9226 4.22934 0.19992 -0.183853 0.251623 0.526246 1.27434 17.3501 0.0537681 -0.16863 1.65878 
5.28507 0.670438 0.0801488 -0.0366973 0.736711 3.65842 24.9198 4.21943 0.399061 0.359518 0.488546 0.515428 0.854209 17.6871 0.054189 -0.16809 1.66035 
5.29007 0.669863 0.0801185 -0.0362965 0.737256 3.63495 24.917 4.2097 0.0706279 0.375832 0.0426877 1.21888 1.44221 17.2528 0.0546086 -0.167546 1.66193 
5.29507 0.669288 0.0800855 -0.0358949 0.737802 3.61149 24.9141 4.20018 -0.087242 -0.0660505 0.20905 0.602869 1.05988 18.1866 0.0550267 -0.166998 1.6635 
5.30007 0.668713 0.08005 -0.0354925 0.738346 3.58803 24.9112 4.19085 -0.124994 0.340643 -0.0102266 1.12401 1.06904 17.6495 0.0554436 -0.166445 1.66507 
5.30507 0.668137 0.0800119 -0.0350893 0.738891 3.56457 24.9082 4.18172 -0.290845 0.464138 0.0950192 0.916126 0.866873 17.8744 0.055859 -0.165889 1.66664 
5.31007 0.667562 0.0799712 -0.0346853 0.739434 3.54112 24.9052 4.17279 0.116348 0.246971 0.095162 0.81344 0.986485 17.6452 0.056273 -0.165328 1.66821 
5.31507 0.666986 0.0799279 -0.0342805 0.739977 3.51767 24.9021 4.16406 -0.327291 -0.113762 0.831249 0.640542 1.44607 18.272 0.0566856 -0.164763 1.66978 
5.32007 0.666409 0.0798821 -0.0338749 0.74052 3.49423 24.899 4.15555 -0.076653 0.293926 0.247175 0.755198 1.30269 18.1254 0.0570969 -0.164194 1.67135 
5.32507 0.665833 0.0798337 -0.0334685 0.741062 3.47078 24.8958 4.14724 0.142648 0.078332 0.390261 1.09267 1.07116 18.5196 0.0575066 -0.163621 1.67292 
5.33007 0.665256 0.0797827 -0.0330614 0.741603 3.44735 24.8926 4.13914 0.0346623 0.0705214 0.328075 0.915258 1.3325 18.6556 0.057915 -0.163044 1.67449 
5.33507 0.664679 0.0797291 -0.0326536 0.742144 3.42391 24.8893 4.13125 0.0214429 -0.0125789 0.306643 1.33698 1.0325 18.2665 0.0583219 -0.162463 1.67606 
5.34007 0.664102 0.0796729 -0.032245 0.742685 3.40048 24.886 4.12358 0.262495 0.446939 0.524953 0.798457 0.943079 18.3018 0.0587273 -0.161878 1.67763 
5.34507 0.663525 0.0796142 -0.0318358 0.743224 3.37706 24.8826 4.11612 0.272427 -0.0891502 0.279121 1.2117 0.888588 18.3006 0.0591313 -0.161288 1.6792 
5.35007 0.662948 0.0795529 -0.0314258 0.743764 3.35363 24.8792 4.10889 0.324289 -0.312233 0.0758509 1.4292 0.63844 18.839 0.0595338 -0.160695 1.68078 
5.35507 0.66237 0.079489 -0.0310152 0.744302 3.33022 24.8757 4.10187 -0.269417 0.0349968 0.483732 0.996664 0.836438 18.727 0.0599348 -0.160098 1.68235 
5.36007 0.661792 0.0794225 -0.0306039 0.74484 3.3068 24.8722 4.09507 0.227969 -0.0436508 -0.123347 1.24453 1.27193 18.9114 0.0603343 -0.159496 1.68392 
5.36508 0.661214 0.0793535 -0.030192 0.745378 3.28339 24.8686 4.0885 0.0844379 0.0670449 0.429913 0.832723 1.36276 18.635 0.0607323 -0.158891 1.68549 
5.37008 0.660635 0.0792819 -0.0297794 0.745915 3.25999 24.865 4.08215 0.11399 0.0343538 0.447418 0.67473 1.2563 19.0198 0.0611287 -0.158282 1.68706 
5.37508 0.660057 0.0792077 -0.0293662 0.746451 3.23659 24.8613 4.07603 0.252165 0.328628 0.394642 1.06193 1.24969 18.5448 0.0615237 -0.157668 1.68863 
5.38008 0.659478 0.0791309 -0.0289524 0.746987 3.21319 24.8576 4.07014 0.168687 0.153943 0.211516 1.02966 1.52644 19.2481 0.0619171 -0.157051 1.6902 
5.38508 0.658899 0.0790516 -0.028538 0.747522 3.1898 24.8538 4.06447 -0.134602 0.345342 0.716014 0.985152 1.26851 19.4311 0.062309 -0.15643 1.69177 
5.39008 0.658319 0.0789696 -0.0281231 0.748056 3.16641 24.85 4.05904 -0.157804 -0.0844714 -0.0177104 0.879521 0.809135 18.8822 0.0626993 -0.155805 1.69334 
5.39508 0.65774 0.0788852 -0.0277075 0.74859 3.14302 24.8461 4.05384 -0.170581 -0.0504419 0.333729 1.3166 0.902051 18.8965 0.063088 -0.155176 1.69491 
5.40008 0.65716 0.0787981 -0.0272915 0.749124 3.11965 24.8422 4.04887 0.392506 0.428783 0.395028 0.882546 1.22704 19.0267 0.0634752 -0.154543 1.69648 
5.40508 0.65658 0.0787085 -0.0268749 0.749657 3.09627 24.8383 4.04414 0.304 -0.0770438 0.421645 1.3003 1.10982 19.1298 0.0638607 -0.153907 1.69805 
5.41008 0.656 0.0786163 -0.0264577 0.750189 3.0729 24.8343 4.03964 0.0255959 -0.0639432 0.652441 0.898584 1.07553 19.856 0.0642447 -0.153266 1.69963 
5.41508 0.655419 0.0785215 -0.0260401 0.750721 3.04954 24.8302 4.03538 0.204635 -0.086338 -0.0170036 0.892021 1.31862 19.4148 0.0646271 -0.152622 1.7012 
5.42008 0.654839 0.0784242 -0.025622 0.751252 3.02618 24.8261 4.03136 0.254514 0.325754 0.440518 1.02001 1.23513 19.5231 0.0650078 -0.151973 1.70277 
5.42508 0.654258 0.0783243 -0.0252034 0.751782 3.00282 24.8219 4.02757 0.126477 0.0877646 -0.0835658 1.07218 1.67118 19.4916 0.065387 -0.151321 1.70434 
5.43008 0.653677 0.0782218 -0.0247843 0.752312 2.97947 24.8177 4.02403 -0.234843 0.652283 0.381913 1.11169 1.48096 19.5627 0.0657644 -0.150666 1.70591 
5.43508 0.653095 0.0781168 -0.0243648 0.752842 2.95613 24.8135 4.02073 0.168165 0.246808 -0.0535258 1.33972 1.16466 19.3104 0.0661403 -0.150006 1.70748 
5.44008 0.652514 0.0780093 -0.0239448 0.75337 2.93279 24.8092 4.01767 0.120508 -0.140112 -0.272556 1.20516 1.76259 20.0681 0.0665145 -0.149343 1.70905 
5.44508 0.651932 0.0778991 -0.0235244 0.753898 2.90945 24.8048 4.01485 0.0312084 0.428731 0.336343 1.19063 0.770638 19.589 0.066887 -0.148676 1.71062 
5.45008 0.65135 0.0777864 -0.0231036 0.754426 2.88612 24.8004 4.01227 -0.0246756 -0.481998 0.0170009 0.832909 1.04334 19.6782 0.0672579 -0.148005 1.71219 
5.45508 0.650768 0.0776712 -0.0226825 0.754953 2.8628 24.796 4.00994 0.326443 -0.267716 0.321729 1.3334 1.87178 19.2584 0.0676271 -0.147331 1.71376 
5.46008 0.650185 0.0775534 -0.0222609 0.755479 2.83948 24.7915 4.00785 0.150657 0.200499 0.479916 0.780662 1.3465 19.9409 0.0679945 -0.146653 1.71533 
5.46508 0.649603 0.0774331 -0.021839 0.756005 2.81616 24.7869 4.00601 0.105227 0.333787 0.454157 0.663083 1.28859 19.7817 0.0683603 -0.145971 1.7169 
5.47008 0.64902 0.0773102 -0.0214167 0.75653 2.79285 24.7823 4.00442 -0.0828053 0.106198 0.335159 0.89598 0.914838 19.853 0.0687244 -0.145285 1.71848 
5.47508 0.648437 0.0771848 -0.0209941 0.757055 2.76955 24.7777 4.00306 0.311617 0.11537 0.390819 0.862056 0.888446 18.7454 0.0690868 -0.144596 1.72005 
