t,x,y,theta,x_i,y_i,theta_i
196.364176,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811547
196.368418,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114521
196.372441,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811362
196.376363,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115261
196.380873,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117148
196.384076,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118488
196.389054,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118733
196.393238,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118937
196.39615,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118593
196.400652,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118058
196.404091,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811765
196.408305,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118079
196.413112,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118568
196.421788,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38121155
196.422732,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38121437
196.424213,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38121878
196.428089,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38120894
196.43355,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38119507
196.43608,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118977
196.450531,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811595
196.450965,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115859
196.451431,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116036
196.452848,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116575
196.456193,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117238
196.460278,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118047
196.465263,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117421
196.468144,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117059
196.472761,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811648
196.476126,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116902
196.480532,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117455
196.485143,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117767
196.48855,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117998
196.492693,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118279
196.496105,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116544
196.500527,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114295
196.509944,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114636
196.510611,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811466
196.512613,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114733
196.516113,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115831
196.52082,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117309
196.525554,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117753
196.528038,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117986
196.532398,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118395
196.537293,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811692
196.54322,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115134
196.544801,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115354
196.54804,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115806
196.552274,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116395
196.557441,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811664
196.560341,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116778
196.56467,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115737
196.56811,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114911
196.575094,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113234
196.577198,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811316
196.580169,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113055
196.584636,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112896
196.588733,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113826
196.592252,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114625
196.596911,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114573
196.60117,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114525
196.604503,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114487
196.614166,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112221
196.616169,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38111751
196.617945,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112063
196.62011,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112444
196.629022,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114013
196.631046,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114114
196.633287,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114227
196.636706,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113319
196.64667,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38110671
196.647542,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38110439
196.649659,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38110641
196.65224,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38110886
196.656927,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112593
196.660128,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113758
196.664479,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115343
196.66905,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114562
196.672185,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114026
196.676445,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113927
196.68011,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113842
196.684206,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113747
196.690284,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114278
196.69214,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114441
196.696433,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114895
196.701276,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115407
196.704191,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115716
196.710101,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114174
196.712093,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113654
196.716236,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114106
196.722432,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114782
196.726224,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115197
196.72862,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811595
196.732065,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117033
196.749684,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112628
196.750057,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112534
196.750582,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112403
196.751048,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112346
196.752106,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112216
196.756177,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113385
196.761,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811477
196.764099,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115661
196.768522,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115441
196.772457,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115244
196.776133,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38114341
196.780821,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113191
196.784091,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38112388
196.788716,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38113948
196.793298,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115496
196.796047,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116261
196.800748,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117569
196.804038,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118484
196.808597,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117783
196.813249,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117067
196.816055,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811682
196.820708,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116411
196.824439,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116082
196.828019,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117182
196.833031,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118721
196.836112,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811836
196.840558,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38117838
196.844119,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811742
196.850362,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811635
196.852916,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38115912
196.856193,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38116894
196.860338,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118136
196.865338,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38119634
196.868102,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38119994
196.87435,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38120807
196.876069,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38120118
196.880358,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118402
196.885275,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38118881
196.888656,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3811921
196.892646,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38119598
196.896079,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38119933
196.900444,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38121049
196.905319,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38122296
196.908394,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38121905
196.912592,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38121369
196.916071,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38120925
196.920812,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38121048
196.924899,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38121154
196.928093,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38122196
196.932483,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38123629
196.936046,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38124793
196.940137,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.381252
196.944864,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38125668
196.94806,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38125393
196.95243,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38125018
196.958318,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3812711
196.960369,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38127838
196.964685,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38129372
196.968031,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38130636
196.97691,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38133992
196.979054,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38133284
196.980932,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38132664
196.98467,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38131431
196.994888,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3813264
196.996948,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38132884
196.99894,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38133325
197.001786,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38133956
197.014074,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38136682
197.014711,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38136553
197.017122,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38136068
197.017627,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38135949
197.020117,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38135363
197.024416,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38134352
197.029302,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38135621
197.032292,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38136399
197.036866,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38137963
197.040614,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38139246
197.044208,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38140476
197.049252,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38140296
197.05211,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38140194
197.056878,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.3814057
197.060144,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38140828
197.064181,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38141146
197.069091,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38142399
197.072238,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38143202
197.076567,5.00040016,0.00915707036,1.44234945,5.00071892,-0.0251891648,1.38142824
