time_s,dpx,dpy,px,py,theta
161.383,0.0009338,-5.67136e-05,1.5825,-3.28984e-05,0.0180555
161.39,0.000669082,2.80671e-05,1.58317,-3.23916e-05,0.0179284
161.39,0.000768245,-6.52077e-05,1.58394,-3.35606e-05,0.0179181
161.395,0.00110096,3.38048e-05,1.58504,-3.2955e-05,0.0178472
161.398,0.000509326,1.45774e-05,1.58555,-3.26948e-05,0.0178263
161.403,0.000936304,-5.88701e-05,1.58648,-3.37442e-05,0.0177921
161.406,0.000679067,1.94659e-05,1.58716,-3.33979e-05,0.0177638
161.41,0.000853586,-6.31688e-05,1.58801,-3.45199e-05,0.0177545
161.415,0.0010217,2.65287e-05,1.58904,-3.40489e-05,0.0177429
161.418,0.000591217,1.95886e-05,1.58963,-3.37014e-05,0.0176888
161.424,0.000929313,-5.28484e-05,1.59056,-3.46362e-05,0.0175853
161.429,0.000754609,2.99462e-05,1.59131,-3.41096e-05,0.0174611
161.431,0.000335821,1.29314e-05,1.59165,-3.38838e-05,0.0174102
161.435,0.00101639,-5.2307e-05,1.59266,-3.47944e-05,0.0173249
161.438,0.00101685,3.07052e-05,1.59368,-3.42625e-05,0.0172653
161.444,0.000843213,-5.42337e-05,1.59452,-3.51988e-05,0.0171533
161.447,0.000675479,2.25565e-05,1.5952,-3.48119e-05,0.0170895
161.45,0.000846863,2.603e-05,1.59604,-3.43671e-05,0.0170347
161.456,0.000928964,-5.25478e-05,1.59697,-3.52622e-05,0.0169278
161.459,0.000678519,1.99379e-05,1.59765,-3.49247e-05,0.0168941
161.463,0.000421695,1.4511e-05,1.59807,-3.46796e-05,0.0168495
161.467,0.000940442,-6.24348e-05,1.59901,-3.57315e-05,0.0168562
161.474,0.00102391,2.46239e-05,1.60004,-3.53165e-05,0.0168665
161.475,0.000596838,1.47462e-05,1.60063,-3.50678e-05,0.0168681
161.478,0.001025,-5.97249e-05,1.60166,-3.60752e-05,0.0168681
161.482,0.000767158,1.91362e-05,1.60243,-3.57524e-05,0.0168681
161.487,0.00102174,2.64911e-05,1.60345,-3.53055e-05,0.0168568
161.492,0.000597776,-6.94701e-05,1.60405,-3.64765e-05,0.0168467
161.495,0.000851711,2.18548e-05,1.6049,-3.61084e-05,0.0168399
161.498,0.000765318,2.07213e-05,1.60566,-3.57595e-05,0.0168216
161.502,0.000764971,2.10205e-05,1.60643,-3.54059e-05,0.0168
161.509,0.000599055,1.28372e-05,1.60703,-3.51902e-05,0.0168235
161.51,0.000940292,-6.23053e-05,1.60797,-3.62384e-05,0.0168287
161.515,0.000939261,2.19908e-05,1.60891,-3.58683e-05,0.0168448
161.52,0.000771319,1.55527e-05,1.60968,-3.56063e-05,0.016886
161.522,0.000684243,1.50078e-05,1.61036,-3.53529e-05,0.016909
161.527,0.00102915,-6.3293e-05,1.61139,-3.64231e-05,0.01695
161.531,0.000596836,1.47481e-05,1.61199,-3.61731e-05,0.0169516
161.534,0.000426334,1.0515e-05,1.61241,-3.59949e-05,0.0169529
161.543,0.00102288,2.55149e-05,1.61344,-3.55624e-05,0.0169529
161.544,0.000939764,-6.18511e-05,1.61438,-3.66109e-05,0.0169529
161.549,0.000937638,2.33887e-05,1.61531,-3.62144e-05,0.0169529
161.55,0.000681647,1.72436e-05,1.61599,-3.59221e-05,0.0169502
161.554,0.000851143,2.23434e-05,1.61685,-3.55433e-05,0.0169378
161.559,0.00102229,-5.73889e-05,1.61787,-3.65153e-05,0.0169109
161.562,0.000595067,1.62722e-05,1.61846,-3.62402e-05,0.016895
161.567,0.000935134,2.55458e-05,1.6194,-3.58086e-05,0.0168702
161.57,0.000681702,-6.6212e-05,1.62008,-3.69256e-05,0.016847
161.575,0.000763495,2.22916e-05,1.62084,-3.655e-05,0.0168107
161.579,0.00102115,2.69993e-05,1.62186,-3.60962e-05,0.0167937
161.582,0.000597398,-6.91444e-05,1.62246,-3.72573e-05,0.0167797
161.587,0.000850306,2.30648e-05,1.62331,-3.68703e-05,0.016759
161.591,0.000769054,1.75031e-05,1.62408,-3.6577e-05,0.0167778
161.594,0.000427306,9.67767e-06,1.62451,-3.64146e-05,0.0167887
161.599,0.00136677,3.14967e-05,1.62587,-3.58859e-05,0.0168177
161.602,0.000600715,-7.20015e-05,1.62647,-3.70967e-05,0.0168367
161.609,0.000344817,5.18199e-06,1.62682,-3.70095e-05,0.0168749
161.611,0.00127836,3.2099e-05,1.6281,-3.64678e-05,0.0168725
161.614,0.000852071,2.15443e-05,1.62895,-3.61043e-05,0.0168693
161.619,0.000597179,1.44528e-05,1.62955,-3.58605e-05,0.0168742
161.624,0.000938128,2.29667e-05,1.63048,-3.5473e-05,0.0168791
161.627,0.000428652,-7.48901e-05,1.63091,-3.6737e-05,0.0168823
161.631,0.00145109,3.44116e-05,1.63236,-3.61561e-05,0.0169022
161.634,0.000597862,1.38641e-05,1.63296,-3.59218e-05,0.016914
161.639,0.000856262,1.79343e-05,1.63382,-3.56185e-05,0.0169522
161.646,0.000690022,-7.33782e-05,1.63451,-3.68623e-05,0.0170114
161.648,0.000768711,1.77984e-05,1.63528,-3.65596e-05,0.0170268
161.653,0.00102797,2.1127e-05,1.6363,-3.61998e-05,0.0170772
161.658,0.000687651,1.20718e-05,1.63699,-3.59937e-05,0.017134
161.661,0.000858593,-6.7482e-05,1.63785,-3.71499e-05,0.0171742
161.664,0.000686365,1.31796e-05,1.63854,-3.69235e-05,0.0172183
161.668,0.000432132,5.52089e-06,1.63897,-3.68285e-05,0.017277
161.674,0.0010294,1.98973e-05,1.64,-3.64847e-05,0.0173416
161.68,0.000945099,1.69619e-05,1.64094,-3.61906e-05,0.0174154
161.683,0.00093837,2.27578e-05,1.64188,-3.57943e-05,0.0174227
161.686,0.000512156,1.21399e-05,1.64239,-3.55828e-05,0.0174298
161.688,0.000938162,2.29378e-05,1.64333,-3.5183e-05,0.017435
161.693,0.00111562,-6.22272e-05,1.64445,-3.62679e-05,0.0174882
161.696,0.00059884,1.30225e-05,1.64505,-3.60402e-05,0.0175096
161.699,0.000430276,7.11988e-06,1.64548,-3.59155e-05,0.0175499
161.703,0.000942337,1.93413e-05,1.64642,-3.55761e-05,0.0175965
161.706,0.00111366,-6.05407e-05,1.64753,-3.66413e-05,0.0176303
161.712,0.000856855,1.74231e-05,1.64839,-3.63342e-05,0.0176744
161.716,0.00068444,1.4838e-05,1.64907,-3.60719e-05,0.0176994
161.718,0.000856908,-6.60306e-05,1.64993,-3.72406e-05,0.017723
161.725,0.000944312,1.76395e-05,1.65087,-3.6928e-05,0.0177891
161.727,0.000683244,1.58681e-05,1.65156,-3.66457e-05,0.0178022
161.738,0.00086204,1.2957e-05,1.65242,-3.6415e-05,0.0178976
161.739,0.000767762,1.86164e-05,1.65319,-3.60819e-05,0.0179036
161.74,0.000685066,-6.91099e-05,1.65387,-3.73191e-05,0.0179137
161.746,0.00111416,2.24325e-05,1.65498,-3.69173e-05,0.0179736
161.747,0.000597108,1.45141e-05,1.65558,-3.66564e-05,0.0179778
161.751,0.000856993,1.73044e-05,1.65644,-3.63454e-05,0.0180233
161.754,0.000771356,1.55206e-05,1.65721,-3.60656e-05,0.0180649
161.758,0.000429452,7.82954e-06,1.65764,-3.59242e-05,0.0180971
161.763,0.00137015,-5.48282e-05,1.65901,-3.69164e-05,0.0181386
161.766,0.000599355,1.25783e-05,1.65961,-3.66882e-05,0.0181651
161.77,0.000601781,1.04886e-05,1.66021,-3.64977e-05,0.0182156
161.776,0.000774349,1.29427e-05,1.66098,-3.6262e-05,0.0182868
161.778,0.0010275,-6.18776e-05,1.66201,-3.73935e-05,0.0183115
161.783,0.000943465,1.83692e-05,1.66296,-3.70571e-05,0.0183692
161.786,0.00068602,1.3477e-05,1.66364,-3.68096e-05,0.0184098
161.79,0.000772426,1.45985e-05,1.66441,-3.65408e-05,0.018462
161.795,0.00102894,2.02926e-05,1.66544,-3.61662e-05,0.018522
161.798,0.000515039,9.65626e-06,1.66596,-3.59874e-05,0.0185577
161.81,0.000955161,-7.51135e-05,1.66691,-3.73812e-05,0.0187101
161.81,0.000682097,1.68566e-05,1.66759,-3.70658e-05,0.0187119
161.81,0.000852442,2.12249e-05,1.66845,-3.66687e-05,0.0187123
161.815,0.000942446,1.92468e-05,1.66939,-3.63086e-05,0.0187599
161.818,0.00059954,1.24187e-05,1.66999,-3.60756e-05,0.0187882
161.824,0.000942619,1.90981e-05,1.67093,-3.57168e-05,0.0188376
161.826,0.000684391,1.48805e-05,1.67161,-3.54365e-05,0.018862
161.83,0.000430852,6.62288e-06,1.67205,-3.53116e-05,0.0189081
161.835,0.000945362,-6.66727e-05,1.67299,-3.65722e-05,0.0189635
161.838,0.00102718,2.18127e-05,1.67402,-3.61586e-05,0.0190061
161.844,0.000859816,1.48732e-05,1.67488,-3.58759e-05,0.0190795
161.847,0.00068658,1.29946e-05,1.67556,-3.5628e-05,0.0191257
161.85,0.000856235,1.79575e-05,1.67642,-3.52846e-05,0.0191637
161.856,0.000944735,1.72751e-05,1.67736,-3.49535e-05,0.0192339
161.858,0.000602035,-7.31384e-05,1.67797,-3.63602e-05,0.0192659
161.862,0.000431485,6.07787e-06,1.6784,-3.62431e-05,0.0193183
161.868,0.00102981,1.95466e-05,1.67943,-3.58655e-05,0.0193869
161.87,0.000938561,2.2594e-05,1.68037,-3.54275e-05,0.019396
161.876,0.000854413,1.95272e-05,1.68122,-3.50488e-05,0.0194159
161.878,0.000684817,-6.8895e-05,1.6819,-3.63864e-05,0.0194236
161.883,0.000859332,1.52897e-05,1.68276,-3.60894e-05,0.0194922
161.887,0.00102937,1.99256e-05,1.68379,-3.5701e-05,0.0195565
161.893,0.00060804,5.09742e-06,1.6844,-3.56013e-05,0.019669
161.896,0.000859108,1.54831e-05,1.68526,-3.52968e-05,0.0197354
161.899,0.0006885,1.13406e-05,1.68595,-3.5073e-05,0.0198006
161.902,0.000860049,-6.87362e-05,1.68681,-3.6434e-05,0.0198553
161.907,0.000605108,7.62272e-06,1.68741,-3.62826e-05,0.0199387
161.91,0.000942413,1.9276e-05,1.68836,-3.58983e-05,0.019986
161.92,0.000439714,-1.01034e-06,1.68879,-3.59185e-05,0.0201198
161.92,0.00144914,3.60904e-05,1.69024,-3.51924e-05,0.0201204
161.924,0.000512326,1.1993e-05,1.69076,-3.49511e-05,0.0201292
161.927,0.000597547,1.41354e-05,1.69135,-3.46666e-05,0.0201378
161.931,0.00102358,-5.84952e-05,1.69238,-3.58445e-05,0.0201237
161.934,0.000424819,1.18202e-05,1.6928,-3.56066e-05,0.02011
161.948,0.00102873,2.04776e-05,1.69383,-3.51949e-05,0.0201679
161.949,0.000938334,2.27888e-05,1.69477,-3.47353e-05,0.0201748
161.95,0.000938206,2.28995e-05,1.69571,-3.42733e-05,0.0201804
161.955,0.000691526,-7.46743e-05,1.6964,-3.57802e-05,0.0202545
161.956,0.000767554,1.87959e-05,1.69717,-3.53995e-05,0.0202584
161.96,0.00103298,1.68147e-05,1.6982,-3.50589e-05,0.0203584
161.962,0.000516153,8.69659e-06,1.69871,-3.48819e-05,0.0204051
161.967,0.000948138,1.4344e-05,1.69966,-3.45892e-05,0.0205091
161.97,0.000688307,1.15074e-05,1.70035,-3.43532e-05,0.0205723
161.976,0.00077783,9.94422e-06,1.70113,-3.41486e-05,0.020678
161.979,0.00102919,-6.33323e-05,1.70216,-3.54581e-05,0.0207194
161.982,0.000600618,1.14907e-05,1.70276,-3.52201e-05,0.0207584
161.987,0.0008584,1.60926e-05,1.70362,-3.4886e-05,0.0208179
161.995,0.000771963,1.49977e-05,1.70439,-3.45738e-05,0.0208654
161.997,0.000342351,7.30619e-06,1.70473,-3.44214e-05,0.0208792
162,0.00136452,3.34346e-05,1.70609,-3.37234e-05,0.0208859
162.002,0.000599349,-7.08245e-05,1.70669,-3.52025e-05,0.0208913
162.006,0.000682844,1.62126e-05,1.70738,-3.48638e-05,0.0209005
162.011,0.000938421,2.2714e-05,1.70831,-3.43891e-05,0.0209082
162.014,0.000852838,2.08835e-05,1.70917,-3.39525e-05,0.0209126
162.019,0.0009383,-6.05898e-05,1.7101,-3.52195e-05,0.0208981
162.023,0.000680776,1.79941e-05,1.71079,-3.48435e-05,0.0208868
162.026,0.000340113,9.23368e-06,1.71113,-3.46506e-05,0.0208784
162.031,0.00144847,3.66724e-05,1.71257,-3.3885e-05,0.0208724
162.045,0.000595063,1.62755e-05,1.71317,-3.35454e-05,0.0208564
162.046,0.0009389,-6.11062e-05,1.71411,-3.48197e-05,0.0208478
162.048,0.000681297,1.75456e-05,1.71479,-3.4454e-05,0.0208416
162.048,0.000766726,1.95083e-05,1.71555,-3.40474e-05,0.0208374
162.051,0.00110565,2.97644e-05,1.71666,-3.34272e-05,0.020813
162.054,0.000596155,-6.80731e-05,1.71726,-3.48439e-05,0.0207867
162.059,0.000850077,2.32615e-05,1.71811,-3.43604e-05,0.0207637
162.062,0.000679937,1.87172e-05,1.71879,-3.39718e-05,0.0207441
162.07,0.000336614,1.22482e-05,1.71912,-3.37178e-05,0.0207011
162.073,0.00110808,2.76761e-05,1.72023,-3.31449e-05,0.0207007
162.075,0.000939736,-6.18264e-05,1.72117,-3.44246e-05,0.0207004
162.079,0.000939957,2.13911e-05,1.72211,-3.39819e-05,0.0207234
162.083,0.000940737,2.07195e-05,1.72305,-3.35525e-05,0.0207541
162.086,0.000513077,1.13469e-05,1.72356,-3.3317e-05,0.0207703
162.092,0.000942107,1.95389e-05,1.7245,-3.29112e-05,0.0208145
162.094,0.000686123,-7.00202e-05,1.72519,-3.43686e-05,0.0208351
162.098,0.000426741,1.01647e-05,1.72562,-3.41568e-05,0.0208405
162.103,0.000938302,2.28168e-05,1.72656,-3.36813e-05,0.020847
162.111,0.00102387,2.46615e-05,1.72758,-3.31673e-05,0.0208568
162.114,0.000938094,2.29958e-05,1.72852,-3.26877e-05,0.0208614
162.117,0.000682412,1.65848e-05,1.7292,-3.23417e-05,0.0208662
162.119,0.00085409,-6.36033e-05,1.73005,-3.36688e-05,0.0208619
162.125,0.000936583,2.42977e-05,1.73099,-3.31619e-05,0.0208515
162.127,0.000511154,1.30029e-05,1.7315,-3.28908e-05,0.0208487
162.131,0.0009391,2.2129e-05,1.73244,-3.24295e-05,0.0208632
162.134,0.000683105,1.59879e-05,1.73312,-3.20959e-05,0.0208749
162.138,0.000772668,-6.90178e-05,1.73389,-3.35366e-05,0.0209084
162.15,0.00103337,1.64765e-05,1.73493,-3.31921e-05,0.0210123
162.15,0.000596797,1.47822e-05,1.73552,-3.28815e-05,0.0210135
162.151,0.000853058,2.06938e-05,1.73638,-3.24467e-05,0.02102
162.156,0.000772567,1.4477e-05,1.73715,-3.21424e-05,0.0210735
162.158,0.000428375,8.75721e-06,1.73758,-3.19579e-05,0.0210951
162.163,0.00136662,-5.17821e-05,1.73894,-3.30502e-05,0.0211015
162.166,0.000597107,1.4515e-05,1.73954,-3.27439e-05,0.0211058
162.171,0.000594205,1.70146e-05,1.74014,-3.23848e-05,0.0210813
162.176,0.000764248,2.1643e-05,1.7409,-3.19286e-05,0.0210525
162.178,0.00102385,-5.87301e-05,1.74192,-3.31649e-05,0.021041
162.183,0.000934835,2.58033e-05,1.74286,-3.2622e-05,0.0210133
162.186,0.00068003,1.86366e-05,1.74354,-3.22304e-05,0.0209946
162.19,0.000852992,-6.26572e-05,1.74439,-3.35458e-05,0.0209794
162.195,0.000935827,2.49488e-05,1.74533,-3.30224e-05,0.0209615
162.198,0.000595655,1.57656e-05,1.74592,-3.2692e-05,0.0209513
162.203,0.000940195,-6.22221e-05,1.74686,-3.39955e-05,0.0209556
162.209,0.000682555,1.64614e-05,1.74754,-3.36506e-05,0.0209619
162.212,0.000768433,1.80386e-05,1.74831,-3.32725e-05,0.0209745
162.215,0.00102512,2.3583e-05,1.74934,-3.27779e-05,0.0209967
162.218,0.000600709,-7.19961e-05,1.74994,-3.42895e-05,0.0210156
162.223,0.00085589,1.82546e-05,1.75079,-3.39058e-05,0.0210502
162.226,0.000769828,1.68366e-05,1.75156,-3.35515e-05,0.0210766
162.231,0.000426877,-7.33608e-05,1.75199,-3.50975e-05,0.0210623
162.235,0.000936467,2.43971e-05,1.75293,-3.45837e-05,0.0210507
162.238,0.00102407,-5.89199e-05,1.75395,-3.58239e-05,0.0210414
162.244,0.000927543,3.20848e-05,1.75488,-3.51489e-05,0.0209415
162.247,0.000676766,2.14484e-05,1.75555,-3.46997e-05,0.0208904
162.25,0.000764242,-6.17603e-05,1.75632,-3.59899e-05,0.0208405
162.255,0.000928163,3.15503e-05,1.75725,-3.53324e-05,0.0207467
162.259,0.000675461,2.25722e-05,1.75792,-3.48641e-05,0.0206828
162.262,0.000337974,-7.2332e-05,1.75826,-3.636e-05,0.0206322
162.267,0.00101605,3.13986e-05,1.75928,-3.57123e-05,0.0205645
162.27,0.00102314,2.52904e-05,1.7603,-3.51922e-05,0.0205671
162.275,0.000854916,-6.43143e-05,1.76115,-3.65149e-05,0.020571
162.278,0.000682153,1.68082e-05,1.76183,-3.61691e-05,0.0205733
162.282,0.000853005,2.07397e-05,1.76269,-3.57425e-05,0.0205793
162.287,0.00102575,-6.03682e-05,1.76371,-3.69847e-05,0.0205867
162.291,0.000596037,1.54364e-05,1.76431,-3.6667e-05,0.0205804
162.295,0.000851747,2.18234e-05,1.76516,-3.62179e-05,0.0205739
162.298,0.000683438,-6.7707e-05,1.76584,-3.76108e-05,0.0205679
162.302,0.000851425,2.21004e-05,1.7667,-3.71562e-05,0.0205583
162.307,0.000595518,1.58835e-05,1.76729,-3.68297e-05,0.0205468
162.312,0.00102249,-5.75593e-05,1.76831,-3.80123e-05,0.0205219
162.315,0.000850643,2.27743e-05,1.76916,-3.7545e-05,0.0205045
162.318,0.000680325,1.83827e-05,1.76984,-3.71681e-05,0.0204887
162.322,0.000426606,1.02811e-05,1.77027,-3.69574e-05,0.0204927
162.33,0.00136663,-5.17975e-05,1.77164,-3.80188e-05,0.0204994
162.334,0.000597174,1.44574e-05,1.77223,-3.77225e-05,0.0205043
162.337,0.000599243,-7.07333e-05,1.77283,-3.91727e-05,0.0205086
162.349,0.000845398,2.72921e-05,1.77368,-3.8613e-05,0.0204393
162.35,0.000936659,2.4232e-05,1.77461,-3.81178e-05,0.0204296
162.352,0.00102398,-5.88469e-05,1.77564,-3.93199e-05,0.0204195
162.354,0.000594834,1.64729e-05,1.77623,-3.89836e-05,0.0204013
162.357,0.000849063,2.41355e-05,1.77708,-3.84912e-05,0.0203682
162.359,0.00102123,-5.64755e-05,1.7781,-3.96414e-05,0.0203309
162.362,0.000507625,1.60428e-05,1.77861,-3.93153e-05,0.0202931
162.367,0.000930955,2.9145e-05,1.77954,-3.87239e-05,0.020227
162.37,0.00059614,-6.80609e-05,1.78014,-4.01005e-05,0.0202006
162.378,0.000845946,2.68201e-05,1.78098,-3.95587e-05,0.0201367
162.38,0.00102108,2.70632e-05,1.782,-3.90138e-05,0.0201189
162.382,0.00059599,-6.79315e-05,1.7826,-4.03804e-05,0.020091
162.4,0.000915401,4.25437e-05,1.78351,-3.95257e-05,0.0198709
162.4,0.000596113,1.53713e-05,1.78411,-3.92203e-05,0.0198653
162.401,0.00042806,-7.43797e-05,1.78454,-4.06978e-05,0.0198626
162.401,0.00110805,2.77023e-05,1.78565,-4.01476e-05,0.0198619
162.402,0.000939554,-6.16704e-05,1.78659,-4.13724e-05,0.0198598
162.408,0.000851416,2.21089e-05,1.78744,-4.09333e-05,0.0198501
162.411,0.000424873,1.17739e-05,1.78786,-4.06996e-05,0.019837
162.414,0.00102372,-5.86155e-05,1.78889,-4.18623e-05,0.0198242
162.419,0.00102131,2.68618e-05,1.78991,-4.13298e-05,0.0198088
162.427,0.000679347,1.92247e-05,1.79059,-4.0949e-05,0.0197833
162.427,0.000343058,-7.6711e-05,1.79093,-4.24665e-05,0.019783
162.431,0.00101932,2.8583e-05,1.79195,-4.19011e-05,0.0197478
162.434,0.000937309,-5.97365e-05,1.79289,-4.30807e-05,0.0197235
162.439,0.000933084,2.73119e-05,1.79382,-4.2542e-05,0.0196784
162.445,0.000676375,2.17848e-05,1.79449,-4.21134e-05,0.0196235
162.446,0.000852995,-6.26596e-05,1.79535,-4.33429e-05,0.0196083
162.451,0.000936239,2.45936e-05,1.79628,-4.28607e-05,0.0195945
162.454,0.000595877,1.55744e-05,1.79688,-4.25555e-05,0.0195865
162.459,0.000935584,2.51579e-05,1.79781,-4.20628e-05,0.0195662
162.462,0.000682435,-6.68433e-05,1.7985,-4.33706e-05,0.0195503
162.466,0.000850689,2.2735e-05,1.79935,-4.29262e-05,0.0195333
162.471,0.000512225,1.20805e-05,1.79986,-4.26902e-05,0.0195411
162.476,0.00102581,-6.04148e-05,1.80088,-4.38707e-05,0.019549
162.478,0.000852811,2.09068e-05,1.80174,-4.3462e-05,0.0195531
162.482,0.000770064,-6.67746e-05,1.80251,-4.47676e-05,0.0195608
162.491,0.000769115,1.74512e-05,1.80328,-4.44262e-05,0.0195802
162.491,0.00102492,-5.9655e-05,1.8043,-4.55942e-05,0.0195794
162.494,0.000594554,1.67139e-05,1.8049,-4.5267e-05,0.0195584
162.498,0.000679375,1.92013e-05,1.80557,-4.48915e-05,0.0195332
162.503,0.000763506,2.22824e-05,1.80634,-4.44563e-05,0.019497
162.51,0.00102,-5.54165e-05,1.80736,-4.55366e-05,0.0194475
162.512,0.00093549,2.52392e-05,1.80829,-4.50458e-05,0.0194262
162.515,0.000679886,1.87612e-05,1.80897,-4.46814e-05,0.0194061
162.518,0.000763768,2.20569e-05,1.80974,-4.42534e-05,0.0193725
162.527,0.00102441,-5.92137e-05,1.81076,-4.54004e-05,0.0193667
162.529,0.000596539,1.50044e-05,1.81136,-4.51099e-05,0.0193653
162.531,0.000851895,2.16958e-05,1.81221,-4.46898e-05,0.0193603
162.534,0.000681356,1.74942e-05,1.81289,-4.43511e-05,0.0193547
162.538,0.000853654,-6.32273e-05,1.81374,-4.55748e-05,0.0193461
162.547,0.00101552,3.1857e-05,1.81476,-4.49585e-05,0.0192732
162.551,0.000593549,1.75794e-05,1.81535,-4.46197e-05,0.0192422
162.554,0.000938702,-6.09362e-05,1.81629,-4.57922e-05,0.0192317
162.559,0.000594155,1.70576e-05,1.81689,-4.54641e-05,0.0192067
162.561,0.000425391,1.1327e-05,1.81731,-4.52466e-05,0.0191987
162.563,0.00102198,2.62924e-05,1.81833,-4.47418e-05,0.0191898
162.566,0.00102374,-5.86334e-05,1.81936,-4.58669e-05,0.0191772
162.571,0.000848217,2.48637e-05,1.8202,-4.53902e-05,0.0191358
162.583,0.000757654,2.73232e-05,1.82096,-4.48673e-05,0.0190417
162.585,0.000426673,-7.31851e-05,1.82139,-4.62608e-05,0.0190254
162.597,0.00127195,3.76238e-05,1.82266,-4.55451e-05,0.0189595
162.598,0.000681451,1.74126e-05,1.82334,-4.52149e-05,0.0189549
162.599,0.000340773,8.66539e-06,1.82368,-4.50507e-05,0.018953
162.599,0.00145106,-4.89677e-05,1.82513,-4.59787e-05,0.0189516
162.6,0.000596542,1.50019e-05,1.82573,-4.56944e-05,0.0189502
162.603,0.000936951,2.39808e-05,1.82667,-4.524e-05,0.0189434
162.606,0.000683223,-6.75218e-05,1.82735,-4.6519e-05,0.0189353
162.61,0.000763696,2.21184e-05,1.82811,-4.61002e-05,0.018901
162.615,0.00110391,3.12662e-05,1.82922,-4.55093e-05,0.0188593
162.618,0.000508787,1.50422e-05,1.82972,-4.52256e-05,0.0188331
162.626,0.000930447,2.95826e-05,1.83066,-4.46686e-05,0.0187619
162.628,0.000682156,-6.66031e-05,1.83134,-4.59181e-05,0.0187432
162.63,0.000851152,2.23356e-05,1.83219,-4.54995e-05,0.0187309
162.635,0.00059442,1.68297e-05,1.83278,-4.51842e-05,0.0187085
162.638,0.000936179,2.46453e-05,1.83372,-4.47232e-05,0.018694
162.647,0.000342037,-7.58313e-05,1.83406,-4.61407e-05,0.0186837
162.649,0.00127834,3.21159e-05,1.83534,-4.55407e-05,0.0186811
162.651,0.000767855,1.85366e-05,1.83611,-4.51944e-05,0.018688
162.656,0.000686251,-7.01299e-05,1.83679,-4.65049e-05,0.0187098
162.659,0.000938632,2.25329e-05,1.83773,-4.60834e-05,0.0187197
162.662,0.000426249,1.05881e-05,1.83816,-4.58852e-05,0.0187202
162.667,0.00102294,2.54584e-05,1.83918,-4.54086e-05,0.0187208
162.671,0.000941862,-6.36578e-05,1.84012,-4.66003e-05,0.0187416
162.676,0.000940292,2.11029e-05,1.84106,-4.62048e-05,0.0187679
162.679,0.00068345,1.56907e-05,1.84174,-4.59103e-05,0.018783
162.682,0.000855688,1.84288e-05,1.8426,-4.55642e-05,0.0188156
162.687,0.00102767,2.13831e-05,1.84363,-4.51619e-05,0.0188631
162.691,0.000513674,1.0832e-05,1.84414,-4.49576e-05,0.0188852
162.695,0.0010276,-6.19646e-05,1.84517,-4.61277e-05,0.018911
162.698,0.000598755,1.30956e-05,1.84577,-4.58801e-05,0.0189315
162.702,0.00076996,1.67226e-05,1.84654,-4.55635e-05,0.0189593
162.709,0.00111319,2.32706e-05,1.84765,-4.51224e-05,0.0190095
162.711,0.00051274,1.16371e-05,1.84816,-4.49012e-05,0.0190224
162.715,0.000940128,2.12442e-05,1.8491,-4.44971e-05,0.019047
162.719,0.000684061,1.51649e-05,1.84979,-4.42083e-05,0.0190682
162.726,0.0003459,-7.91594e-05,1.85013,-4.57176e-05,0.0190961
162.727,0.00144972,3.55944e-05,1.85158,-4.50379e-05,0.0191024
162.73,0.000599484,1.2467e-05,1.85218,-4.47998e-05,0.0191302
162.734,0.000600378,1.16968e-05,1.85278,-4.4576e-05,0.0191668
162.74,0.00102901,-6.31787e-05,1.85381,-4.57869e-05,0.0192065
162.744,0.000770832,1.59721e-05,1.85458,-4.54801e-05,0.0192429
162.747,0.000939418,2.18555e-05,1.85552,-4.50596e-05,0.0192605
162.75,0.000597884,1.38456e-05,1.85612,-4.47929e-05,0.0192725
162.754,0.000427653,9.3789e-06,1.85655,-4.46122e-05,0.0192869
162.759,0.00145034,3.50545e-05,1.858,-4.39362e-05,0.0192994
162.762,0.000597333,1.432e-05,1.85859,-4.36598e-05,0.0193059
162.767,0.000855651,-6.49479e-05,1.85945,-4.49136e-05,0.019317
162.77,0.000685415,1.39981e-05,1.86013,-4.46432e-05,0.0193517
162.778,0.000774683,1.26545e-05,1.86091,-4.43983e-05,0.0194262
162.781,0.00102729,2.17131e-05,1.86194,-4.39766e-05,0.0194699
162.783,0.000600053,1.19772e-05,1.86254,-4.37434e-05,0.0195033
162.787,0.000859993,1.47207e-05,1.8634,-4.34563e-05,0.0195785
162.791,0.000688738,1.11361e-05,1.86408,-4.32383e-05,0.019646
162.799,0.000354136,-2.84521e-06,1.86444,-4.32942e-05,0.0197764
162.801,0.00102776,-6.20965e-05,1.86547,-4.45222e-05,0.0198037
162.804,0.00102462,2.40185e-05,1.86649,-4.40465e-05,0.0198209
